symbol,vtexp
XCME.ZN.N.G.23JUL25,0.577083
XCME.ZN.N.G.24JUL25,1.576389
XCME.ZN.N.G.AUG25,2.680556
XCME.ZN.N.G.28JUL25,3.576389
XCME.ZN.N.G.29JUL25,4.576389
XCME.ZN.N.G.30JUL25,5.576389
XCME.ZN.N.G.31JUL25,6.576389
XCME.ZN.N.G.01AUG25,7.680556
XCME.ZN.N.G.04AUG25,8.576389
XCME.ZN.N.G.05AUG25,9.575694
