symbol,vtexp
XCME.ZN.N.G.22JUL25,0.716667
XCME.ZN.N.G.23JUL25,1.716667
XCME.ZN.N.G.24JUL25,2.716667
XCME.ZN.N.G.AUG25,3.820833
XCME.ZN.N.G.28JUL25,4.716667
XCME.ZN.N.G.29JUL25,5.716667
XCME.ZN.N.G.30JUL25,6.716667
XCME.ZN.N.G.31JUL25,7.715972
XCME.ZN.N.G.01AUG25,8.820139
XCME.ZN.N.G.04AUG25,9.715972
