symbol,vtexp
XCME.ZN.N.G.04AUG25,0.702778
XCME.ZN.N.G.05AUG25,1.702778
XCME.ZN.N.G.06AUG25,2.702778
XCME.ZN.N.G.07AUG25,3.702778
XCME.ZN.N.G.08AUG25,4.806944
XCME.ZN.N.G.11AUG25,5.702083
XCME.ZN.N.G.12AUG25,6.702083
XCME.ZN.N.G.13AUG25,7.702083
XCME.ZN.N.G.14AUG25,8.702083
XCME.ZN.N.G.15AUG25,9.806250
