symbol,vtexp
XCME.ZN.N.G.30JUL25,0.465278
XCME.ZN.N.G.31JUL25,1.465278
XCME.ZN.N.G.01AUG25,2.569444
XCME.ZN.N.G.04AUG25,3.465278
XCME.ZN.N.G.05AUG25,4.465278
XCME.ZN.N.G.06AUG25,5.465278
XCME.ZN.N.G.07AUG25,6.465278
XCME.ZN.N.G.08AUG25,7.569444
XCME.ZN.N.G.11AUG25,8.464583
XCME.ZN.N.G.12AUG25,9.464583
