symbol,vtexp
XCME.ZN.N.G.29JUL25,0.165972
XCME.ZN.N.G.30JUL25,1.165972
XCME.ZN.N.G.31JUL25,2.165972
XCME.ZN.N.G.01AUG25,3.270139
XCME.ZN.N.G.04AUG25,4.165972
XCME.ZN.N.G.05AUG25,5.165972
XCME.ZN.N.G.06AUG25,6.165972
XCME.ZN.N.G.07AUG25,7.165972
XCME.ZN.N.G.08AUG25,8.269444
XCME.ZN.N.G.11AUG25,9.165278
