symbol,vtexp
XCME.ZN.N.G.31JUL25,0.769444
XCME.ZN.N.G.01AUG25,1.872917
XCME.ZN.N.G.04AUG25,2.768750
XCME.ZN.N.G.05AUG25,3.768750
XCME.ZN.N.G.06AUG25,4.768750
XCME.ZN.N.G.07AUG25,5.768750
XCME.ZN.N.G.08AUG25,6.872917
XCME.ZN.N.G.11AUG25,7.768056
XCME.ZN.N.G.12AUG25,8.768056
XCME.ZN.N.G.13AUG25,9.768056
