symbol,vtexp
XCME.ZN.N.G.23JUL25,0.000694
XCME.ZN.N.G.24JUL25,1.000694
XCME.ZN.N.G.AUG25,2.104861
XCME.ZN.N.G.28JUL25,3.000694
XCME.ZN.N.G.29JUL25,4.000694
XCME.ZN.N.G.30JUL25,5.000000
XCME.ZN.N.G.31JUL25,6.000000
XCME.ZN.N.G.01AUG25,7.104167
XCME.ZN.N.G.04AUG25,8.000000
XCME.ZN.N.G.05AUG25,9.000000
