symbol,vtexp
XCME.ZN.N.G.28JUL25,0.578472
XCME.ZN.N.G.29JUL25,1.577778
XCME.ZN.N.G.30JUL25,2.577778
XCME.ZN.N.G.31JUL25,3.577778
XCME.ZN.N.G.01AUG25,4.681944
XCME.ZN.N.G.04AUG25,5.577083
XCME.ZN.N.G.05AUG25,6.577083
XCME.ZN.N.G.06AUG25,7.577083
XCME.ZN.N.G.07AUG25,8.577083
XCME.ZN.N.G.08AUG25,9.681250
