symbol,vtexp
XCME.ZN.N.G.30JUL25,0.419444
XCME.ZN.N.G.31JUL25,1.419444
XCME.ZN.N.G.01AUG25,2.523611
XCME.ZN.N.G.04AUG25,3.419444
XCME.ZN.N.G.05AUG25,4.419444
XCME.ZN.N.G.06AUG25,5.419444
XCME.ZN.N.G.07AUG25,6.419444
XCME.ZN.N.G.08AUG25,7.522917
XCME.ZN.N.G.11AUG25,8.418750
XCME.ZN.N.G.12AUG25,9.418750
