symbol,vtexp
XCME.ZN.N.G.21JUL25,0.143056
XCME.ZN.N.G.22JUL25,1.143056
XCME.ZN.N.G.23JUL25,2.143056
XCME.ZN.N.G.24JUL25,3.143056
XCME.ZN.N.G.AUG25,4.247222
XCME.ZN.N.G.28JUL25,5.143056
XCME.ZN.N.G.29JUL25,6.143056
XCME.ZN.N.G.30JUL25,7.142361
XCME.ZN.N.G.31JUL25,8.142361
XCME.ZN.N.G.01AUG25,9.246528
