symbol,vtexp
XCME.ZN.N.G.01AUG25,0.254861
XCME.ZN.N.G.04AUG25,1.150694
XCME.ZN.N.G.05AUG25,2.150694
XCME.ZN.N.G.06AUG25,3.150000
XCME.ZN.N.G.07AUG25,4.150000
XCME.ZN.N.G.08AUG25,5.254167
XCME.ZN.N.G.11AUG25,6.150000
XCME.ZN.N.G.12AUG25,7.150000
XCME.ZN.N.G.13AUG25,8.150000
XCME.ZN.N.G.14AUG25,9.150000
