symbol,vtexp
XCME.ZN.N.G.30JUL25,0.908333
XCME.ZN.N.G.31JUL25,1.907639
XCME.ZN.N.G.01AUG25,3.011806
XCME.ZN.N.G.04AUG25,3.907639
XCME.ZN.N.G.05AUG25,4.907639
XCME.ZN.N.G.06AUG25,5.907639
XCME.ZN.N.G.07AUG25,6.906944
XCME.ZN.N.G.08AUG25,8.011111
XCME.ZN.N.G.11AUG25,8.906944
XCME.ZN.N.G.12AUG25,9.906944
