symbol,vtexp
XCME.ZN.N.G.23JUL25,0.473611
XCME.ZN.N.G.24JUL25,1.473611
XCME.ZN.N.G.AUG25,2.577778
XCME.ZN.N.G.28JUL25,3.473611
XCME.ZN.N.G.29JUL25,4.473611
XCME.ZN.N.G.30JUL25,5.473611
XCME.ZN.N.G.31JUL25,6.472917
XCME.ZN.N.G.01AUG25,7.577083
XCME.ZN.N.G.04AUG25,8.472917
XCME.ZN.N.G.05AUG25,9.472917
