symbol,vtexp
XCME.ZN.N.G.04AUG25,0.806250
XCME.ZN.N.G.05AUG25,1.806250
XCME.ZN.N.G.06AUG25,2.805556
XCME.ZN.N.G.07AUG25,3.805556
XCME.ZN.N.G.08AUG25,4.909722
XCME.ZN.N.G.11AUG25,5.805556
XCME.ZN.N.G.12AUG25,6.805556
XCME.ZN.N.G.13AUG25,7.805556
XCME.ZN.N.G.14AUG25,8.805556
XCME.ZN.N.G.15AUG25,9.909722
