symbol,vtexp
XCME.ZN.N.G.23JUL25,0.691667
XCME.ZN.N.G.24JUL25,1.691667
XCME.ZN.N.G.AUG25,2.795833
XCME.ZN.N.G.28JUL25,3.690972
XCME.ZN.N.G.29JUL25,4.690972
XCME.ZN.N.G.30JUL25,5.690972
XCME.ZN.N.G.31JUL25,6.690972
XCME.ZN.N.G.01AUG25,7.795139
XCME.ZN.N.G.04AUG25,8.690972
XCME.ZN.N.G.05AUG25,9.690972
