symbol,vtexp
XCME.ZN.N.G.28JUL25,0.565972
XCME.ZN.N.G.29JUL25,1.565972
XCME.ZN.N.G.30JUL25,2.565972
XCME.ZN.N.G.31JUL25,3.565278
XCME.ZN.N.G.01AUG25,4.669444
XCME.ZN.N.G.04AUG25,5.565278
XCME.ZN.N.G.05AUG25,6.565278
XCME.ZN.N.G.06AUG25,7.564583
XCME.ZN.N.G.07AUG25,8.564583
XCME.ZN.N.G.08AUG25,9.668750
