Key,BID,ASK,STRIKE,ITYPE,ADJTHEOR,IVBID,IVASK,IVAVERAGE,POS.POSITION,POS.STARTOFDAYPOS,POS.PREMIUM,POS.PRICE,POS.MARKETVALUE,UTOTAL.PREMIUM,UTOTAL.YESTERDAYPL
Type,VAR_PRICE,VAR_PRICE,VAR_PRICE,VAR_STRING,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_INT32,VAR_INT32,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE
XCME.ZN.SEP25,110.5312500,110.5468750,INVALID,F,,,,,1000,1000,110625000,110.5390625,110539062.5000000,110649437.5000000,-6065.6250000
XCME.VY3.21JUL25.111.C,.0156250,.0312500,111,C,,,,,0,0,0,,,110649437.5000000,-6065.6250000
XCME.VY3.21JUL25.111:25.C,.0069999,.0156250,111.2500000,C,,,,,0,0,0,,,110649437.5000000,-6065.6250000
XCME.VY3.21JUL25.111:5.P,.9531250,.9687500,111.5000000,P,,,,,0,0,0,,,110649437.5000000,-6065.6250000
XCME.VY3.21JUL25.110:25.C,.3437500,.3593750,110.2500000,C,,,,,0,0,0,,,110649437.5000000,-6065.6250000
XCME.VY3.21JUL25.110.C,.5468750,.5781250,110,C,,,,,0,0,0,,,110649437.5000000,-6065.6250000
XCME.VY3.21JUL25.112:5.C,INVALID,.0069999,112.5000000,C,,,,,0,0,0,,,110649437.5000000,-6065.6250000
XCME.VY3.21JUL25.111:75.C,INVALID,.0069999,111.7500000,C,,,,,0,0,0,,,110649437.5000000,-6065.6250000
XCME.VY3.21JUL25.112.P,1.4531250,1.4687500,112,P,,,,,0,0,0,,,110649437.5000000,-6065.6250000
XCME.VY3.21JUL25.112:25.C,INVALID,.0069999,112.2500000,C,,,,,0,0,0,,,110649437.5000000,-6065.6250000
XCME.VY3.21JUL25.111:5.C,INVALID,.0156250,111.5000000,C,,,,,0,0,0,,,110649437.5000000,-6065.6250000
XCME.VY3.21JUL25.110:25.P,.0468750,.0625000,110.2500000,P,,,,,150,150,11718.7500000,.0546875,8203.1250000,110649437.5000000,-6065.6250000
XCME.VY3.21JUL25.111.P,.4687500,.5000000,111,P,,,,,0,0,0,,,110649437.5000000,-6065.6250000
XCME.VY3.21JUL25.112:75.P,2.2031250,2.2187500,112.7500000,P,,,,,0,0,0,,,110649437.5000000,-6065.6250000
XCME.VY3.21JUL25.112:25.P,1.7031250,1.7187500,112.2500000,P,,,,,0,0,0,,,110649437.5000000,-6065.6250000
XCME.WY4.23JUL25.111.C,.0625000,.0781250,111,C,,,,,0,0,0,,,110649437.5000000,-6065.6250000
