Key,BID,ASK,STRIKE,ITYPE,ADJTHEOR,IVBID,IVASK,IVAVERAGE,POS.POSITION,POS.STARTOFDAYPOS,POS.PREMIUM,POS.PRICE,POS.MARKETVALUE,UTOTAL.PREMIUM,UTOTAL.YESTERDAYPL
Type,VAR_PRICE,VAR_PRICE,VAR_PRICE,VAR_STRING,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_INT32,VAR_INT32,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE
XCME.VY4.28JUL25.111:5.C,INVALID,.0069999,111.5000000,C,0,,,,0,0,0,,,110687.5000000,0
XCME.VY4.28JUL25.112:5.C,INVALID,.0069999,112.5000000,C,0,,,,0,0,0,,,110687.5000000,0
XCME.VY4.28JUL25.110:75.C,.0468750,.0625000,110.7500000,C,.0588628,317.9390322,812.8249142,575.4872186,0,0,0,,,110687.5000000,0
XCME.VY4.28JUL25.110.C,.7812500,.8125000,110,C,.7890616,,,,0,0,0,,,110687.5000000,0
XCME.VY4.28JUL25.110:75.P,.0069999,.0156250,110.7500000,P,.0198003,302.8031234,451.6474587,379.8383191,0,0,0,,,110687.5000000,0
XCME.VY4.28JUL25.110:25.C,.5312500,.5625000,110.2500000,C,.5390618,,,,0,0,0,,,110687.5000000,0
XCME.VY4.28JUL25.113.C,INVALID,.0069999,113,C,0,,,,0,0,0,,,110687.5000000,0
XCME.VY4.28JUL25.112.C,INVALID,.0069999,112,C,0,,,,0,0,0,,,110687.5000000,0
XCME.VY4.28JUL25.110.P,INVALID,.0069999,110,P,0,,,,0,0,0,,,110687.5000000,0
XCME.VY4.28JUL25.111.C,INVALID,.0069999,111,C,.0004121,,918.6865552,778.8506930,0,0,0,,,110687.5000000,0
XCME.VY4.28JUL25.110:5.P,INVALID,.0069999,110.5000000,P,.0000329,,1163.5423320,998.9247119,0,0,0,,,110687.5000000,0
XCME.VY4.28JUL25.111:25.C,INVALID,.0069999,111.2500000,C,0,,1670.4565306,1459.6712398,0,0,0,,,110687.5000000,0
XCME.VY4.28JUL25.111:5.P,.6875000,.7187500,111.5000000,P,.7109374,,,,0,0,0,,,110687.5000000,0
XCME.VY4.28JUL25.111:25.P,.4375000,.4687500,111.2500000,P,.4609375,,1710.3115943,1488.9524773,0,0,0,,,110687.5000000,0
XCME.VY4.28JUL25.111:75.P,.9375000,.9687500,111.7500000,P,.9609374,,,,0,0,0,,,110687.5000000,0
XCME.VY4.28JUL25.112:5.P,1.6875000,1.7187500,112.5000000,P,1.7109374,,,,0,0,0,,,110687.5000000,0
XCME.VY4.28JUL25.112:25.P,1.4375000,1.4687500,112.2500000,P,1.4609374,,,,0,0,0,,,110687.5000000,0
XCME.VY4.28JUL25.112.P,1.1875000,1.2187500,112,P,1.2109374,,,,0,0,0,,,110687.5000000,0
XCME.VY4.28JUL25.110:25.P,INVALID,.0069999,110.2500000,P,0,,1889.3564010,1658.3214025,0,0,0,,,110687.5000000,0
XCME.VY4.28JUL25.112:25.C,INVALID,.0069999,112.2500000,C,0,,,,0,0,0,,,110687.5000000,0
XCME.VY4.28JUL25.112:75.C,INVALID,.0069999,112.7500000,C,0,,,,0,0,0,,,110687.5000000,0
XCME.VY4.28JUL25.111:75.C,INVALID,.0069999,111.7500000,C,0,,,,0,0,0,,,110687.5000000,0
XCME.VY4.28JUL25.113.P,2.1875000,2.2187500,113,P,2.2109374,,,,0,0,0,,,110687.5000000,0
XCME.VY4.28JUL25.111.P,.2031250,.2187500,111,P,.2113493,,945.9539097,797.9097229,0,0,0,,,110687.5000000,0
XCME.VY4.28JUL25.112:75.P,1.9375000,1.9687500,112.7500000,P,1.9609374,,,,0,0,0,,,110687.5000000,0
XCME.VY4.28JUL25.110:5.C,.2812500,.3125000,110.5000000,C,.2890953,,1644.7785166,1328.7955719,0,0,0,,,110687.5000000,0
XCME.ZN.SEP25,110.7812500,110.7968750,INVALID,F,,,,,1,0,110687.5000000,110.7890625,110789.0625000,110687.5000000,0
XCME.ZN,INVALID,INVALID,INVALID,N,,,,,0,0,0,,,110687.5000000,0
Type,VAR_PRICE,VAR_PRICE,VAR_PRICE,VAR_STRING,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_INT32,VAR_INT32,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE
XCME.GY5.29JUL25.110.P,INVALID,.0069999,110,P,.0004236,,687.7467076,613.3040172,0,0,0,,,110687.5000000,0
XCME.GY5.29JUL25.111.C,.0312500,.0468750,111,C,.0466992,401.0799659,479.6120240,441.2895803,0,0,0,,,110687.5000000,0
XCME.GY5.29JUL25.113.C,INVALID,.0069999,113,C,.0000025,,1617.3075860,1469.4437804,0,0,0,,,110687.5000000,0
XCME.GY5.29JUL25.111:25.C,.0069999,.0156250,111.2500000,C,.0108663,444.9466390,537.8937667,495.9125772,0,0,0,,,110687.5000000,0
XCME.GY5.29JUL25.110:25.P,INVALID,.0156250,110.2500000,P,.0049712,,603.8870909,514.8670305,0,0,0,,,110687.5000000,0
XCME.GY5.29JUL25.110:25.C,.5312500,.5625000,110.2500000,C,.5440337,514.8670305,786.7796411,673.0256967,0,0,0,,,110687.5000000,0
XCME.GY5.29JUL25.112:5.C,INVALID,.0069999,112.5000000,C,.0000069,,1301.4357951,1176.7008157,0,0,0,,,110687.5000000,0
XCME.GY5.29JUL25.112:25.C,INVALID,.0069999,112.2500000,C,.0000155,,1139.5317271,1027.0369437,0,0,0,,,110687.5000000,0
XCME.GY5.29JUL25.111:75.C,INVALID,.0069999,111.7500000,C,.0004148,,798.7220049,710.9942384,0,0,0,,,110687.5000000,0
XCME.GY5.29JUL25.111:75.P,.9531250,.9687500,111.7500000,P,.9613509,,814.8934231,723.5855997,0,0,0,,,110687.5000000,0
XCME.GY5.29JUL25.111.P,.2343750,.2656250,111,P,.2576366,252.0165342,516.5852711,401.0800988,0,0,0,,,110687.5000000,0
XCME.GY5.29JUL25.113.P,2.2031250,2.2187500,113,P,2.2109400,,,,0,0,0,,,110687.5000000,0
XCME.GY5.29JUL25.112:75.P,1.9531250,1.9687500,112.7500000,P,1.9609417,,,,0,0,0,,,110687.5000000,0
XCME.GY5.29JUL25.112:75.C,INVALID,.0069999,112.7500000,C,.0000042,,1460.4827462,1324.4690409,0,0,0,,,110687.5000000,0
XCME.GY5.29JUL25.110:5.P,.0156250,.0312500,110.5000000,P,.0282624,384.6813890,485.5990702,438.1654082,0,0,0,,,110687.5000000,0
XCME.GY5.29JUL25.112.P,1.2031250,1.2187500,112,P,1.2109909,,992.5698861,888.8514892,0,0,0,,,110687.5000000,0
