timestamp,underlying_future_price,expiry,vtexp,strike,itype,bid,ask,adjtheor,key,source_file
2025-08-18 14:34:26,111.53125,19AUG25,0.0040426587301587,110.0,C,1.515625,1.546875,1.53125,XCME.GY3.19AUG25.110.C,five_min_market_20250818_1334.csv
2025-08-18 14:34:26,111.53125,19AUG25,0.0040426587301587,110.25,C,1.265625,1.296875,1.28125,XCME.GY3.19AUG25.110:25.C,five_min_market_20250818_1334.csv
2025-08-18 14:34:26,111.53125,19AUG25,0.0040426587301587,110.5,C,1.015625,1.046875,1.03125,XCME.GY3.19AUG25.110:5.C,five_min_market_20250818_1334.csv
2025-08-18 14:34:26,111.53125,19AUG25,0.0040426587301587,110.75,C,0.765625,0.796875,0.78125,XCME.GY3.19AUG25.110:75.C,five_min_market_20250818_1334.csv
2025-08-18 14:34:26,111.53125,19AUG25,0.0040426587301587,111.0,C,0.515625,0.546875,0.53125,XCME.GY3.19AUG25.111.C,five_min_market_20250818_1334.csv
2025-08-18 14:34:26,111.53125,19AUG25,0.0040426587301587,111.25,C,0.28125,0.3125,0.289701415212628,XCME.GY3.19AUG25.111:25.C,five_min_market_20250818_1334.csv
2025-08-18 14:34:26,111.53125,19AUG25,0.0040426587301587,111.5,C,0.09375,0.125,0.0976269578553684,XCME.GY3.19AUG25.111:5.C,five_min_market_20250818_1334.csv
2025-08-18 14:34:26,111.53125,19AUG25,0.0040426587301587,111.75,C,0.015625,0.03125,0.0140100902816016,XCME.GY3.19AUG25.111:75.C,five_min_market_20250818_1334.csv
2025-08-18 14:34:26,111.53125,19AUG25,0.0040426587301587,112.0,C,,0.015625,0.0008483202035023,XCME.GY3.19AUG25.112.C,five_min_market_20250818_1334.csv
2025-08-18 14:34:26,111.53125,19AUG25,0.0040426587301587,112.25,C,,0.007,7.61686474390899e-05,XCME.GY3.19AUG25.112:25.C,five_min_market_20250818_1334.csv
2025-08-18 14:34:26,111.53125,19AUG25,0.0040426587301587,112.5,C,,0.007,1.06472273841973e-06,XCME.GY3.19AUG25.112:5.C,five_min_market_20250818_1334.csv
2025-08-18 14:34:26,111.53125,19AUG25,0.0040426587301587,112.75,C,,0.007,5.4196362953007305e-09,XCME.GY3.19AUG25.112:75.C,five_min_market_20250818_1334.csv
2025-08-18 14:34:26,111.53125,19AUG25,0.0040426587301587,113.0,C,,0.007,9.84812231763499e-12,XCME.GY3.19AUG25.113.C,five_min_market_20250818_1334.csv
2025-08-18 14:39:27,111.515625,19AUG25,0.0040288809523809,110.0,C,1.515625,1.546875,1.515625,XCME.GY3.19AUG25.110.C,five_min_market_20250818_1339.csv
2025-08-18 14:39:27,111.515625,19AUG25,0.0040288809523809,110.25,C,1.265625,1.296875,1.265625,XCME.GY3.19AUG25.110:25.C,five_min_market_20250818_1339.csv
2025-08-18 14:39:27,111.515625,19AUG25,0.0040288809523809,110.5,C,1.015625,1.046875,1.015625,XCME.GY3.19AUG25.110:5.C,five_min_market_20250818_1339.csv
2025-08-18 14:39:27,111.515625,19AUG25,0.0040288809523809,110.75,C,0.765625,0.796875,0.765625,XCME.GY3.19AUG25.110:75.C,five_min_market_20250818_1339.csv
