timestamp,underlying_future_price,expiry,vtexp,strike,itype,bid,ask,adjtheor,implied_vol,delta_F,delta_y,gamma_F,gamma_y,speed_F,speed_y,theta_F,vega_price,vega_y,key,calc_error
2025-08-21 14:19:25,111.5625,21AUG25,0.00012125396825396825,110.0,C,1.5625,1.578125,1.5625,20.0,0.9999999999993524,63.995999999958556,2.1260461218204343e-11,4.200000000084351,-3.37914011396871e-05,-8.856552249218337e-09,-1.6873381919209793e-08,5.155830579233746e-14,3.2995253374864278e-12,XCME.HY3.21AUG25.110.C,
2025-08-21 14:19:25,111.5625,21AUG25,0.00012125396825396825,110.25,C,1.3125,1.328125,1.3125,20.0,0.999999998736168,63.995999919119804,3.511558691278894e-08,4.200000138507371,-0.032800685229093476,-8.596890710176704e-06,-2.7869513422848365e-05,8.515808521485547e-11,5.44977682140989e-09,XCME.HY3.21AUG25.110:25.C,
2025-08-21 14:19:25,111.5625,21AUG25,0.00012125396825396825,110.5,C,1.0625,1.078125,1.0625,20.0,0.9999992981726902,63.99595508585948,1.5987761447538605e-05,4.200062530010709,-7.801734095387088,-0.0020447943358333238,-0.012688699561538574,3.877159038023727e-08,2.481226697973664e-06,XCME.HY3.21AUG25.110:5.C,
2025-08-21 14:19:25,111.5625,21AUG25,0.00012125396825396825,110.75,C,0.8125,0.828125,0.8125,17.816918440105997,0.9999827372367034,63.99489525220006,0.00038368091538060363,4.201498856985063,-130.80602529103137,-0.034283585717964755,-0.2416600410945475,8.288935306638877e-07,5.3045870388366156e-05,XCME.HY3.21AUG25.110:75.C,
2025-08-21 14:19:25,111.5625,21AUG25,0.00012125396825396825,111.0,C,0.5625,0.578125,0.5625,12.432138007836198,0.9999801251583931,63.994728089636524,0.0006285695203811607,4.202490824603195,-299.66022090774516,-0.07853940097099889,-0.19275889441004962,9.475346515427905e-07,6.0638427560132425e-05,XCME.HY3.21AUG25.111.C,
2025-08-21 14:19:25,111.5625,21AUG25,0.00012125396825396825,111.25,C,0.3125,0.328125,0.3125,7.305712351417419,0.9999487378571645,63.992719427907105,0.0026225593238904735,4.210525359282333,-1784.2438678088902,-0.467641130809386,-0.2777281632175126,2.323185295853552e-06,0.0001486745661934439,XCME.HY3.21AUG25.111:25.C,
2025-08-21 14:19:25,111.5625,21AUG25,0.00012125396825396825,111.5,C,0.0625,0.078125,0.0692038098245824,6.213614399268536,0.8194986761017248,52.44463727580598,3.841754743414246,19.175754951691445,8493.358870716698,2.226065628320999,-294.298261670775,0.0028944756162116543,0.185234861535081,XCME.HY3.21AUG25.111:5.C,
2025-08-21 14:19:25,111.5625,21AUG25,0.00012125396825396825,111.75,C,,0.007,6.51935660016534e-05,,,,,,,,,,,XCME.HY3.21AUG25.111:75.C,Market price 0.000065 below minimum safeguard 0.001953
2025-08-21 14:19:25,111.5625,21AUG25,0.00012125396825396825,112.0,C,,0.007,1.05160324892495e-12,,,,,,,,,,,XCME.HY3.21AUG25.112.C,Market price 0.000000 below minimum safeguard 0.001953
2025-08-21 14:19:25,111.5625,21AUG25,0.00012125396825396825,112.25,C,,0.007,0.0,,,,,,,,,,,XCME.HY3.21AUG25.112:25.C,Market price 0.000000 below minimum safeguard 0.001953
2025-08-21 14:19:25,111.5625,21AUG25,0.00012125396825396825,112.5,C,,0.007,0.0,,,,,,,,,,,XCME.HY3.21AUG25.112:5.C,Market price 0.000000 below minimum safeguard 0.001953
2025-08-21 14:19:25,111.5625,21AUG25,0.00012125396825396825,112.75,C,,0.007,0.0,,,,,,,,,,,XCME.HY3.21AUG25.112:75.C,Market price 0.000000 below minimum safeguard 0.001953
2025-08-21 14:19:25,111.5625,21AUG25,0.00012125396825396825,113.0,C,,0.007,0.0,,,,,,,,,,,XCME.HY3.21AUG25.113.C,Market price 0.000000 below minimum safeguard 0.001953
2025-08-21 14:19:25,111.5625,21AUG25,0.00012125396825396825,113.25,C,,0.007,0.0,,,,,,,,,,,XCME.HY3.21AUG25.113:25.C,Market price 0.000000 below minimum safeguard 0.001953
2025-08-21 14:19:25,111.5625,21AUG25,0.00012125396825396825,113.5,C,,0.007,0.0,,,,,,,,,,,XCME.HY3.21AUG25.113:5.C,Market price 0.000000 below minimum safeguard 0.001953
