tradeId,instrumentName,marketTradeTime,buySell,quantity,price
843,XCMEFFDPSX20250919U0ZN,2025-08-07 17:46:28.000,S,5.0,112.09375
844,XCMEFFDPSX20250919U0ZN,2025-08-07 20:18:12.000,B,2.0,112.078125
845,XCMEFFDPSX20250919U0ZN,2025-08-07 20:18:25.000,B,2.0,112.0625
846,XCMEFFDPSX20250919U0ZN,2025-08-07 20:19:03.000,B,2.0,112.0625
847,XCMEFFDPSX20250919U0ZN,2025-08-07 20:20:29.000,B,2.0,112.046875
848,XCMEFFDPSX20250919U0ZN,2025-08-07 21:04:13.000,B,1.0,112.0625
849,XCMEFFDPSX20250919U0ZN,2025-08-08 07:03:19.000,B,2.0,112.0
850,XCMEFFDPSX20250919U0ZN,2025-08-08 07:20:06.000,S,1.0,112.015625
851,XCMEFFDPSX20250919U0ZN,2025-08-08 08:35:32.000,B,3.0,111.921875
852,XCMEFFDPSX20250919U0ZN,2025-08-08 08:42:25.000,B,3.0,111.875
853,XCMEFFDPSX20250919U0ZN,2025-08-08 08:54:03.000,B,3.0,111.84375
854,XCMEFFDPSX20250919U0ZN,2025-08-08 09:41:09.000,B,3.0,111.84375
855,XCMEFFDPSX20250919U0ZN,2025-08-08 09:55:38.000,B,2.0,111.84375
856,XCMEFFDPSX20250919U0ZB,2025-08-08 11:00:55.000,S,1.0,114.9375
857,XCMEFFDPSX20250919U0ZB,2025-08-08 11:29:09.000,S,1.0,114.9375
858,XCMEFFDPSX20250919U0ZN,2025-08-08 11:45:56.000,S,2.0,111.84375
859,XCMEFFDPSX20250919U0ZB,2025-08-08 11:52:12.000,B,2.0,114.9375
860,XCMEFFDPSX20250919U0ZN,2025-08-08 12:26:00.000,S,2.0,111.84375
861,XCMEFFDPSX20250919U0ZN,2025-08-08 12:31:18.000,S,1.0,111.84375
862,XCMEFFDPSX20250919U0ZN,2025-08-08 12:31:18.000,S,4.0,111.84375
863,XCMEFFDPSX20250919U0ZN,2025-08-08 14:10:44.000,B,1.0,111.8125
864,XCMEFFDPSX20250919U0ZN,2025-08-08 14:11:58.000,B,2.0,111.796875
865,XCMEFFDPSX20250919U0ZN,2025-08-08 14:36:31.000,B,2.0,111.796875
866,XCMEFFDPSX20250919U0ZB,2025-08-08 14:44:14.000,S,1.0,115.0
867,XCMEFFDPSX20250919U0ZB,2025-08-08 14:44:44.000,S,1.0,115.0
868,XCMEFFDPSX20250919U0ZB,2025-08-08 14:46:57.000,S,1.0,115.03125
869,XCMEFFDPSX20250919U0ZB,2025-08-08 14:53:37.000,S,1.0,115.03125
870,XCMEFFDPSX20250919U0ZN,2025-08-08 14:59:54.000,B,2.0,111.8125
871,XCMEFFDPSX20250919U0ZB,2025-08-08 14:59:55.000,S,1.0,115.03125
872,XCMEFFDPSX20250919U0ZN,2025-08-08 15:00:12.000,B,2.0,111.8125
873,XCMEFFDPSX20250919U0ZN,2025-08-08 15:08:37.000,B,2.0,111.8125
875,XCMEOCADPS20250808Q0ZN2/112.75,2025-08-08 15:59:00.908,S,40.0,0.0
