tradeId,instrumentName,marketTradeTime,buySell,quantity,price
874,XCMEFFDPSX20250919U0ZB,2025-08-10 19:56:37.000,B,1.0,115.0625
875,XCMEFFDPSX20250919U0ZN,2025-08-10 19:56:37.000,S,2.0,111.859375
876,XCMEFFDPSX20250919U0ZN,2025-08-10 20:53:17.000,S,2.0,111.875
877,XCMEFFDPSX20250919U0ZN,2025-08-10 21:56:29.000,S,2.0,111.890625
878,XCMEFFDPSX20250919U0ZN,2025-08-11 05:16:36.000,S,2.0,111.9375
879,XCMEFFDPSX20250919U0ZN,2025-08-11 05:24:49.000,S,1.0,111.9375
880,XCMEFFDPSX20250919U0ZN,2025-08-11 05:24:49.000,S,1.0,111.9375
881,XCMEFFDPSX20250919U0ZB,2025-08-11 05:39:38.000,B,1.0,115.28125
882,XCMEFFDPSX20250919U0ZN,2025-08-11 07:20:37.000,S,2.0,111.9375
883,XCMEFFDPSX20250919U0ZB,2025-08-11 07:20:52.000,B,1.0,115.3125
884,XCMEFFDPSX20250919U0ZB,2025-08-11 07:21:02.000,B,1.0,115.28125
885,XCMEFFDPSX20250919U0ZN,2025-08-11 07:23:46.000,S,2.0,111.953125
886,XCMEFFDPSX20250919U0ZB,2025-08-11 07:25:05.000,B,1.0,115.34375
887,XCMEFFDPSX20250919U0ZN,2025-08-11 08:03:25.000,S,2.0,111.90625
888,XCMEFFDPSX20250919U0ZN,2025-08-11 08:31:16.000,B,2.0,111.84375
889,XCMEFFDPSX20250919U0ZN,2025-08-11 08:39:32.000,B,2.0,111.796875
890,XCMEFFDPSX20250919U0ZN,2025-08-11 08:40:56.000,B,3.0,111.78125
891,XCMEFFDPSX20250919U0ZN,2025-08-11 08:44:39.000,S,2.0,111.828125
892,XCMEFFDPSX20250919U0ZN,2025-08-11 08:45:04.000,S,3.0,111.84375
893,XCMEFFDPSX20250919U0ZN,2025-08-11 08:59:19.000,B,2.0,111.828125
894,XCMEFFDPSX20250919U0ZN,2025-08-11 09:10:36.000,S,2.0,111.84375
895,XCMEFFDPSX20250919U0ZN,2025-08-11 09:36:56.000,S,2.0,111.875
896,XCMEFFDPSX20250919U0ZN,2025-08-11 11:24:24.000,S,2.0,111.9375
897,XCMEFFDPSX20250919U0ZN,2025-08-11 12:18:24.000,B,1.0,111.921875
898,XCMEFFDPSX20250919U0ZN,2025-08-11 13:53:53.000,B,2.0,111.875
899,XCMEFFDPSX20250919U0ZN,2025-08-11 13:55:50.000,S,2.0,111.890625
900,XCMEFFDPSX20250919U0ZN,2025-08-11 14:00:23.000,B,2.0,111.875
901,XCMEFFDPSX20250919U0ZN,2025-08-11 14:06:13.000,B,2.0,111.84375
902,XCMEFFDPSX20250919U0ZB,2025-08-11 14:21:28.000,S,1.0,115.15625
903,XCMEFFDPSX20250919U0ZB,2025-08-11 14:59:58.000,S,1.0,115.15625
904,XCMEFFDPSX20250919U0ZB,2025-08-11 14:59:59.000,S,1.0,115.1875
905,XCMEFFDPSX20250919U0ZN,2025-08-11 15:00:05.000,B,2.0,111.828125
906,XCMEFFDPSX20250919U0ZN,2025-08-11 15:00:56.000,B,2.0,111.8125
907,XCMEFFDPSX20250919U0ZN,2025-08-11 15:52:41.000,B,2.0,111.796875
908,XCMEFFDPSX20250919U0ZN,2025-08-11 15:55:45.000,B,2.0,111.78125
