tradeId,instrumentName,marketTradeTime,buySell,quantity,price
167,XCMEFFDPSX20250919U0ZN,2025-07-30 5:00:04,B,1,110.984375
168,XCMEFFDPSX20250919U0ZN,2025-07-30 5:03:59,S,1,111.0000003
3,XCMEFFDPSX20250919U0ZN,2025-07-31 7:30:11,B,1,111.125
4,XCMEFFDPSX20250919U0ZN,2025-07-31 7:32:04,S,1,111.1875
5,XCMEFFDPSX20250919U0ZN,2025-07-31 7:52:05,B,1,111.125
6,XCMEFFDPSX20250919U0ZN,2025-07-31 7:56:03,B,1,111.078125
7,XCMEFFDPSX20250919U0ZN,2025-07-31 7:59:43,S,1,111.125
8,XCMEFFDPSX20250919U0ZN,2025-07-31 8:08:12,S,1,111.125
9,XCMEFFDPSX20250919U0ZN,2025-07-31 13:00:02,B,1.0,111.15625
10,XCMEFFDPSX20250919U0ZN,2025-07-31 13:19:40,B,1.0,111.09375
11,XCMEFFDPSX20250919U0ZN,2025-07-31 13:59:35,B,1.0,111.0625
12,XCMEFFDPSX20250919U0ZN,2025-07-31 14:01:11,B,1.0,111.03125
13,XCMEFFDPSX20250919U0ZN,2025-07-31 14:06:14,B,1.0,111.0312514
14,XCMEFFDPSX20250919U0ZN,2025-07-31 14:34:57,S,1.0,111.078125
15,XCMEFFDPSX20250919U0ZN,2025-07-31 14:49:24,S,1.0,111.109375
16,XCMEFFDPSX20250919U0ZN,2025-07-31 14:53:38,B,1.0,111.046875
17,XCMEFFDPSX20250919U0ZN,2025-07-31 14:59:37,S,1.0,111.078125
18,XCMEFFDPSX20250919U0ZN,2025-07-31 15:01:57,B,1.0,111.015625
19,XCMEFFDPSX20250919U0ZN,2025-07-31 15:03:06,B,1.0,110.984375
20,XCMEFFDPSX20250919U0ZN,2025-07-31 15:15:08,B,1.0,110.984375
21,XCMEFFDPSX20250919U0ZN,2025-07-31 15:25:52,B,1.0,110.96875
22,XCMEFFDPSX20250919U0ZN,2025-07-31 15:32:49,B,1.0,110.953125
901,XCMEOPADPS20250805Q0GY1/110.5,2025-07-31 15:35:57,B,1.0,0.125
23,XCMEFFDPSX20250919U0ZN,2025-07-31 15:39:28,B,1.0,110.9375
24,XCMEFFDPSX20250919U0ZN,2025-07-31 15:50:59,S,1.0,110.96875
25,XCMEFFDPSX20250919U0ZN,2025-07-31 15:52:00,S,1.0,110.984375
26,XCMEFFDPSX20250919U0ZN,2025-07-31 15:53:39,S,1.0,110.984375
27,XCMEFFDPSX20250919U0ZN,2025-07-31 15:56:32,B,1.0,110.96875
