tradeId,instrumentName,marketTradeTime,buySell,quantity,price
1039,XCMEFFDPSX20250919U0ZN,2025-08-13 19:08:55.000,B,1.0,112.171875
1040,XCMEFFDPSX20250919U0ZN,2025-08-14 05:17:38.000,B,1.0,112.3125
1041,XCMEFFDPSX20250919U0ZN,2025-08-14 06:54:41.000,S,1.0,112.40625
1042,XCMEFFDPSX20250919U0ZN,2025-08-14 06:57:29.000,S,1.0,112.4375
1043,XCMEFFDPSX20250919U0ZB,2025-08-14 07:24:02.000,S,1.0,115.90625
1044,XCMEFFDPSX20250919U0ZN,2025-08-14 07:30:20.000,B,1.0,112.140625
1045,XCMEFFDPSX20250919U0ZN,2025-08-14 07:30:25.000,B,1.0,112.09375
1046,XCMEFFDPSX20250919U0ZN,2025-08-14 07:30:35.000,B,1.0,112.0625
1047,XCMEFFDPSX20250919U0ZN,2025-08-14 07:30:51.000,B,1.0,112.0625
1048,XCMEFFDPSX20250919U0ZN,2025-08-14 07:31:45.000,S,1.0,112.171875
1049,XCMEFFDPSX20250919U0ZN,2025-08-14 07:33:10.000,B,1.0,112.09375
1050,XCMEFFDPSX20250919U0ZN,2025-08-14 07:33:30.000,B,1.0,112.078125
1051,XCMEFFDPSX20250919U0ZN,2025-08-14 07:33:39.000,B,1.0,112.0625
1052,XCMEFFDPSX20250919U0ZN,2025-08-14 07:35:16.000,S,2.0,112.171875
1053,XCMEFFDPSX20250919U0ZN,2025-08-14 07:39:51.000,S,1.0,112.21875
1054,XCMEFFDPSX20250919U0ZN,2025-08-14 07:40:14.000,B,1.0,112.1875
1055,XCMEFFDPSX20250919U0ZN,2025-08-14 07:40:57.000,B,1.0,112.171875
1056,XCMEFFDPSX20250919U0ZN,2025-08-14 07:41:48.000,B,1.0,112.140625
1057,XCMEFFDPSX20250919U0ZN,2025-08-14 07:45:44.000,S,1.0,112.1875
1058,XCMEFFDPSX20250919U0ZN,2025-08-14 07:47:47.000,S,1.0,112.21875
1059,XCMEFFDPSX20250919U0ZN,2025-08-14 07:51:31.000,B,1.0,112.1875
1060,XCMEFFDPSX20250919U0ZN,2025-08-14 07:53:33.000,B,1.0,112.15625
1061,XCMEFFDPSX20250919U0ZN,2025-08-14 07:58:41.000,B,1.0,112.09375
1062,XCMEFFDPSX20250919U0ZN,2025-08-14 08:00:43.000,B,1.0,112.078125
1063,XCMEFFDPSX20250919U0ZN,2025-08-14 08:00:53.000,B,1.0,112.0625
1064,XCMEFFDPSX20250919U0ZN,2025-08-14 08:00:53.000,B,1.0,112.046875
1065,XCMEFFDPSX20250919U0ZN,2025-08-14 08:15:17.000,B,1.0,112.03125
1066,XCMEFFDPSX20250919U0ZN,2025-08-14 08:19:43.000,B,1.0,112.015625
1067,XCMEFFDPSX20250919U0ZN,2025-08-14 08:35:05.000,B,1.0,111.953125
1068,XCMEFFDPSX20250919U0ZN,2025-08-14 08:35:58.000,S,1.0,111.984375
1069,XCMEFFDPSX20250919U0ZN,2025-08-14 08:51:10.000,B,1.0,111.953125
1070,XCMEFFDPSX20250919U0ZN,2025-08-14 09:01:48.000,B,1.0,111.9375
1071,XCMEFFDPSX20250919U0ZN,2025-08-14 09:03:35.000,S,1.0,111.96875
1072,XCMEFFDPSX20250919U0ZN,2025-08-14 09:08:04.000,S,1.0,111.984375
1073,XCMEFFDPSX20250919U0ZN,2025-08-14 09:10:36.000,S,1.0,111.984375
1074,XCMEFFDPSX20250919U0ZN,2025-08-14 10:00:37.000,B,1.0,111.953125
1075,XCMEFFDPSX20250919U0ZN,2025-08-14 10:02:09.000,B,1.0,111.9375
1076,XCMEFFDPSX20250919U0ZN,2025-08-14 10:02:23.000,B,1.0,111.921875
1077,XCMEFFDPSX20250919U0ZN,2025-08-14 10:06:02.000,B,1.0,111.90625
1078,XCMEFFDPSX20250919U0ZN,2025-08-14 10:27:22.000,B,2.0,111.859375
1079,XCMEFFDPSX20250919U0ZN,2025-08-14 10:36:18.000,B,2.0,111.828125
1080,XCMEFFDPSX20250919U0ZN,2025-08-14 10:40:19.000,B,2.0,111.8125
1081,XCMEFFDPSX20250919U0ZN,2025-08-14 10:42:48.000,B,2.0,111.8125
1082,XCMEFFDPSX20250919U0ZN,2025-08-14 10:45:35.000,B,1.0,111.796875
1083,XCMEFFDPSX20250919U0ZN,2025-08-14 10:45:35.000,B,1.0,111.796875
1084,XCMEFFDPSX20250919U0ZN,2025-08-14 10:50:48.000,S,2.0,111.828125
1085,XCMEFFDPSX20250919U0ZN,2025-08-14 10:53:21.000,B,1.0,111.796875
1086,XCMEFFDPSX20250919U0ZN,2025-08-14 10:56:00.000,B,2.0,111.78125
1087,XCMEFFDPSX20250919U0ZN,2025-08-14 11:00:38.000,S,1.0,111.796875
1088,XCMEFFDPSX20250919U0ZN,2025-08-14 11:18:22.000,S,1.0,111.796875
1089,XCMEFFDPSX20250919U0ZN,2025-08-14 11:45:41.000,S,1.0,111.8125
1090,XCMEFFDPSX20250919U0ZN,2025-08-14 12:03:00.000,S,1.0,111.8125
1091,XCMEFFDPSX20250919U0ZN,2025-08-14 12:10:59.000,S,1.0,111.828125
1092,XCMEFFDPSX20250919U0ZN,2025-08-14 12:18:05.000,S,1.0,111.828125
1093,XCMEFFDPSX20250919U0ZN,2025-08-14 12:49:15.000,S,1.0,111.828125
1094,XCMEFFDPSX20250919U0ZN,2025-08-14 13:13:45.000,B,2.0,111.78125
1095,XCMEFFDPSX20250919U0ZN,2025-08-14 13:39:46.000,S,1.0,111.8125
1096,XCMEFFDPSX20250919U0ZN,2025-08-14 14:03:49.000,S,1.0,111.8125
1097,XCMEFFDPSX20250930U0ZF,2025-08-14 14:04:13.000,S,1.0,108.7890625
1098,XCMEFFDPSX20250919U0ZN,2025-08-14 14:10:12.000,S,1.0,111.828125
1099,XCMEFFDPSX20250930U0ZT,2025-08-14 14:19:41.000,S,1.0,103.87109375
1100,XCMEFFDPSX20250919U0ZN,2025-08-14 14:19:41.000,S,1.0,111.828125
1101,XCMEFFDPSX20250919U0ZB,2025-08-14 14:36:37.000,S,1.0,114.71875
1102,XCMEFFDPSX20250930U0ZF,2025-08-14 14:39:33.000,S,1.0,108.796875
1103,XCMEFFDPSX20250919U0ZN,2025-08-14 14:59:34.000,S,1.0,111.84375
1104,XCMEFFDPSX20250919U0ZN,2025-08-14 15:01:15.000,S,1.0,111.84375
1105,XCMEFFDPSX20250919U0ZB,2025-08-14 15:40:33.000,S,1.0,114.75
1106,XCMEFFDPSX20250919U0ZN,2025-08-14 15:44:00.000,S,1.0,111.828125
1107,XCMEFFDPSX20250919U0ZN,2025-08-14 15:51:09.000,S,1.0,111.84375
