tradeId,instrumentName,marketTradeTime,buySell,quantity,price
909,XCMEFFDPSX20250919U0ZN,2025-08-11 17:11:15.000,B,2.0,111.765625
910,XCMEFFDPSX20250919U0ZB,2025-08-11 17:11:17.000,B,1.0,115.0
911,XCMEFFDPSX20250919U0ZB,2025-08-11 19:52:27.000,B,1.0,114.96875
912,XCMEFFDPSX20250919U0ZN,2025-08-11 19:52:27.000,S,2.0,111.765625
913,XCMEFFDPSX20250919U0ZN,2025-08-11 20:10:42.000,S,2.0,111.796875
914,XCMEFFDPSX20250919U0ZN,2025-08-11 20:36:42.000,S,2.0,111.796875
915,XCMEFFDPSX20250919U0ZN,2025-08-11 22:15:33.000,S,2.0,111.796875
916,XCMEFFDPSX20250919U0ZN,2025-08-12 00:58:32.000,S,2.0,111.84375
917,XCMEFFDPSX20250919U0ZN,2025-08-12 01:27:41.000,B,2.0,111.796875
918,XCMEFFDPSX20250919U0ZN,2025-08-12 02:27:45.000,S,2.0,111.8125
919,XCMEFFDPSX20250919U0ZN,2025-08-12 02:52:15.000,S,2.0,111.84375
920,XCMEFFDPSX20250919U0ZB,2025-08-12 05:42:42.000,B,1.0,115.0
921,XCMEFFDPSX20250919U0ZN,2025-08-12 07:00:00.000,S,1.0,111.765625
922,XCMEFFDPSX20250919U0ZN,2025-08-12 07:21:00.000,S,1.0,111.75
923,XCMEFFDPSX20250919U0ZN,2025-08-12 07:30:06.000,S,2.0,112.015625
924,XCMEFFDPSX20250919U0ZN,2025-08-12 07:30:59.000,B,2.0,111.984375
925,XCMEFFDPSX20250919U0ZN,2025-08-12 07:32:57.000,B,2.0,111.984375
926,XCMEFFDPSX20250919U0ZN,2025-08-12 07:33:16.000,B,2.0,111.9375
927,XCMEFFDPSX20250919U0ZN,2025-08-12 07:34:47.000,S,2.0,111.9375
928,XCMEFFDPSX20250919U0ZN,2025-08-12 07:35:02.000,S,2.0,111.96875
929,XCMEFFDPSX20250919U0ZN,2025-08-12 07:36:04.000,B,2.0,111.921875
930,XCMEFFDPSX20250919U0ZN,2025-08-12 07:36:20.000,B,2.0,111.875
931,XCMEFFDPSX20250919U0ZN,2025-08-12 07:38:19.000,B,2.0,111.859375
932,XCMEFFDPSX20250919U0ZN,2025-08-12 07:39:36.000,S,2.0,111.921875
933,XCMEFFDPSX20250919U0ZN,2025-08-12 07:41:04.000,S,1.0,111.96875
934,XCMEFFDPSX20250919U0ZN,2025-08-12 07:41:04.000,S,1.0,111.96875
935,XCMEFFDPSX20250919U0ZN,2025-08-12 07:42:01.000,S,2.0,112.015625
936,XCMEFFDPSX20250919U0ZN,2025-08-12 08:09:24.000,B,1.0,111.90625
937,XCMEFFDPSX20250919U0ZN,2025-08-12 08:11:17.000,B,1.0,111.890625
938,XCMEFFDPSX20250919U0ZN,2025-08-12 08:11:58.000,B,1.0,111.875
939,XCMEFFDPSX20250919U0ZN,2025-08-12 08:12:01.000,B,1.0,111.859375
940,XCMEFFDPSX20250919U0ZN,2025-08-12 08:17:18.000,S,1.0,111.875
941,XCMEFFDPSX20250919U0ZN,2025-08-12 08:20:21.000,B,1.0,111.8125
942,XCMEFFDPSX20250919U0ZN,2025-08-12 08:20:52.000,B,1.0,111.796875
943,XCMEFFDPSX20250919U0ZN,2025-08-12 08:22:08.000,B,2.0,111.765625
944,XCMEFFDPSX20250919U0ZN,2025-08-12 08:22:44.000,B,1.0,111.75
945,XCMEFFDPSX20250919U0ZN,2025-08-12 08:24:18.000,B,1.0,111.75
946,XCMEFFDPSX20250919U0ZN,2025-08-12 08:27:11.000,B,1.0,111.734375
947,XCMEFFDPSX20250919U0ZN,2025-08-12 08:27:18.000,B,1.0,111.71875
948,XCMEFFDPSX20250919U0ZN,2025-08-12 08:33:22.000,S,1.0,111.75
949,XCMEFFDPSX20250919U0ZN,2025-08-12 08:37:00.000,S,1.0,111.75
950,XCMEFFDPSX20250919U0ZN,2025-08-12 08:39:43.000,S,1.0,111.765625
951,XCMEFFDPSX20250919U0ZN,2025-08-12 08:44:17.000,S,1.0,111.765625
952,XCMEFFDPSX20250919U0ZN,2025-08-12 08:45:47.000,B,2.0,111.71875
953,XCMEFFDPSX20250919U0ZN,2025-08-12 08:45:50.000,B,2.0,111.703125
954,XCMEFFDPSX20250919U0ZN,2025-08-12 08:46:28.000,S,2.0,111.75
955,XCMEFFDPSX20250919U0ZN,2025-08-12 08:51:30.000,B,2.0,111.6875
956,XCMEFFDPSX20250919U0ZN,2025-08-12 08:52:35.000,B,2.0,111.65625
957,XCMEFFDPSX20250919U0ZN,2025-08-12 09:00:03.000,S,2.0,111.703125
958,XCMEFFDPSX20250919U0ZN,2025-08-12 09:00:32.000,S,1.0,111.71875
959,XCMEFFDPSX20250919U0ZN,2025-08-12 09:04:04.000,S,2.0,111.734375
960,XCMEFFDPSX20250919U0ZN,2025-08-12 09:13:13.000,B,2.0,111.671875
961,XCMEFFDPSX20250919U0ZN,2025-08-12 09:14:02.000,B,2.0,111.65625
962,XCMEFFDPSX20250919U0ZN,2025-08-12 09:15:17.000,B,2.0,111.640625
963,XCMEFFDPSX20250919U0ZN,2025-08-12 09:19:23.000,B,2.0,111.625
964,XCMEFFDPSX20250919U0ZN,2025-08-12 09:20:03.000,S,2.0,111.65625
965,XCMEFFDPSX20250919U0ZN,2025-08-12 09:25:39.000,S,1.0,111.671875
966,XCMEFFDPSX20250919U0ZN,2025-08-12 09:25:46.000,S,1.0,111.671875
967,XCMEFFDPSX20250919U0ZN,2025-08-12 09:32:09.000,S,2.0,111.6875
968,XCMEFFDPSX20250919U0ZN,2025-08-12 09:32:50.000,S,2.0,111.703125
969,XCMEFFDPSX20250919U0ZN,2025-08-12 09:35:00.000,S,1.0,111.71875
970,XCMEFFDPSX20250919U0ZN,2025-08-12 09:35:20.000,S,2.0,111.734375
971,XCMEFFDPSX20250919U0ZN,2025-08-12 09:42:05.000,S,2.0,111.734375
972,XCMEFFDPSX20250919U0ZN,2025-08-12 09:43:07.000,S,1.0,111.765625
973,XCMEFFDPSX20250919U0ZN,2025-08-12 09:43:33.000,S,2.0,111.78125
974,XCMEFFDPSX20250919U0ZN,2025-08-12 10:40:12.000,S,2.0,111.78125
975,XCMEFFDPSX20250919U0ZN,2025-08-12 10:42:04.000,S,2.0,111.796875
976,XCMEFFDPSX20250919U0ZN,2025-08-12 10:55:53.000,B,2.0,111.78125
977,XCMEFFDPSX20250919U0ZN,2025-08-12 11:00:42.000,B,1.0,111.765625
978,XCMEFFDPSX20250919U0ZN,2025-08-12 11:05:56.000,B,1.0,111.75
979,XCMEFFDPSX20250919U0ZB,2025-08-12 14:12:30.000,S,1.0,114.6875
980,XCMEFFDPSX20250919U0ZN,2025-08-12 14:19:01.000,B,2.0,111.796875
981,XCMEFFDPSX20250919U0ZN,2025-08-12 14:59:59.000,B,2.0,111.796875
982,XCMEFFDPSX20250919U0ZB,2025-08-12 15:00:24.000,S,1.0,114.75
