tradeId,instrumentName,marketTradeTime,buySell,quantity,price
1191,XCMEFFDPSX20250919U0ZN,2025-08-18 23:05:07.000,B,1.0,111.5
1192,XCMEFFDPSX20250919U0ZN,2025-08-18 23:08:41.000,B,1.0,111.484375
1193,XCMEFFDPSX20250919U0ZN,2025-08-19 08:46:42.000,S,1.0,111.71875
1194,XCMEFFDPSX20250919U0ZN,2025-08-19 09:06:34.000,S,1.0,111.75
1195,XCMEFFDPSX20250919U0ZN,2025-08-19 09:08:24.000,B,1.0,111.734375
1196,XCMEFFDPSX20250919U0ZN,2025-08-19 09:39:02.000,B,1.0,111.71875
1197,XCMEFFDPSX20250919U0ZN,2025-08-19 10:03:29.000,S,1.0,111.75
1198,XCMEFFDPSX20250919U0ZN,2025-08-19 10:32:55.000,B,1.0,111.71875
1199,XCMEFFDPSX20250919U0ZN,2025-08-19 12:09:39.000,S,1.0,111.765625
1200,XCMEFFDPSX20250919U0ZN,2025-08-19 12:20:50.000,S,1.0,111.78125
1201,XCMEFFDPSX20250919U0ZN,2025-08-19 13:11:49.000,S,1.0,111.8125
1202,XCMEFFDPSX20250919U0ZN,2025-08-19 13:40:50.000,B,1.0,111.765625
1203,XCMEFFDPSX20250919U0ZN,2025-08-19 14:01:02.000,B,1.0,111.75
1204,XCMEFFDPSX20250919U0ZN,2025-08-19 14:31:06.000,S,1.0,111.78125
1205,XCMEFFDPSX20250919U0ZN,2025-08-19 15:12:26.000,B,1.0,111.734375
1206,XCMEFFDPSX20250919U0ZN,2025-08-19 15:38:33.000,B,1.0,111.71875
