tradeId,instrumentName,marketTradeTime,buySell,quantity,price
103,XCMEFFDPSX20250919U0ZN,2025-07-31 17:20:45.000,S,1.0,111.0
104,XCMEFFDPSX20250919U0ZN,2025-07-31 18:48:01.000,S,1.0,110.953125
106,XCMEFFDPSX20250919U0ZN,2025-07-31 19:41:46.000,S,1.0,111.0
107,XCMEFFDPSX20250919U0ZN,2025-07-31 21:01:24.000,B,1.0,110.90625
108,XCMEFFDPSX20250919U0ZN,2025-07-31 22:34:45.000,S,1.0,110.96875
350,XCMEFFDPSX20250919U0ZN,2025-08-01 03:31:00.000,S,1.0,110.921875
351,XCMEFFDPSX20250919U0ZN,2025-08-01 03:59:00.000,S,1.0,110.953125
352,XCMEFFDPSX20250919U0ZN,2025-08-01 07:30:00.000,S,1.0,111.1875
353,XCMEFFDPSX20250919U0ZN,2025-08-01 07:31:00.000,S,2.0,111.359375
354,XCMEFFDPSX20250919U0ZN,2025-08-01 07:32:00.000,S,2.0,111.4375
355,XCMEFFDPSX20250919U0ZN,2025-08-01 07:33:00.000,S,1.0,111.5
356,XCMEFFDPSX20250919U0ZN,2025-08-01 07:34:00.000,S,1.0,111.515625
357,XCMEFFDPSX20250919U0ZN,2025-08-01 07:34:00.000,S,1.0,111.578125
358,XCMEFFDPSX20250919U0ZN,2025-08-01 07:34:00.000,S,1.0,111.53125
359,XCMEFFDPSX20250919U0ZN,2025-08-01 07:34:00.000,S,1.0,111.546875
360,XCMEFFDPSX20250919U0ZN,2025-08-01 07:34:00.000,S,1.0,111.5625
365,XCMEFFDPSX20250919U0ZN,2025-08-01 07:35:00.000,S,1.0,111.640625
364,XCMEFFDPSX20250919U0ZN,2025-08-01 07:35:00.000,S,1.0,111.609375
361,XCMEFFDPSX20250919U0ZN,2025-08-01 07:35:00.000,S,1.0,111.59375
362,XCMEFFDPSX20250919U0ZN,2025-08-01 07:35:00.000,S,1.0,111.625
363,XCMEFFDPSX20250919U0ZN,2025-08-01 07:35:00.000,S,1.0,111.609375
366,XCMEFFDPSX20250919U0ZN,2025-08-01 07:37:00.000,S,2.0,111.65625
367,XCMEFFDPSX20250919U0ZN,2025-08-01 07:37:00.000,S,1.0,111.65625
368,XCMEFFDPSX20250919U0ZN,2025-08-01 07:37:00.000,S,1.0,111.671875
369,XCMEFFDPSX20250919U0ZN,2025-08-01 07:38:00.000,S,1.0,111.6875
370,XCMEFFDPSX20250919U0ZN,2025-08-01 07:39:00.000,B,1.0,111.609375
371,XCMEFFDPSX20250919U0ZN,2025-08-01 07:39:00.000,B,1.0,111.625
372,XCMEFFDPSX20250919U0ZN,2025-08-01 07:39:00.000,B,1.0,111.640625
373,XCMEFFDPSX20250919U0ZN,2025-08-01 07:42:00.000,B,1.0,111.59375
374,XCMEFFDPSX20250919U0ZN,2025-08-01 07:44:00.000,S,1.0,111.671875
375,XCMEFFDPSX20250919U0ZN,2025-08-01 07:45:00.000,S,1.0,111.6875
376,XCMEFFDPSX20250919U0ZN,2025-08-01 07:45:00.000,S,3.0,111.703125
377,XCMEFFDPSX20250919U0ZN,2025-08-01 07:46:00.000,S,1.0,111.71875
378,XCMEFFDPSX20250919U0ZN,2025-08-01 07:46:00.000,S,2.0,111.703125
379,XCMEFFDPSX20250919U0ZN,2025-08-01 07:48:00.000,S,1.0,111.734375
380,XCMEFFDPSX20250919U0ZN,2025-08-01 07:49:00.000,S,1.0,111.75
381,XCMEFFDPSX20250919U0ZN,2025-08-01 07:49:00.000,S,4.0,111.765625
382,XCMEFFDPSX20250919U0ZN,2025-08-01 07:49:00.000,S,1.0,111.75
383,XCMEFFDPSX20250919U0ZN,2025-08-01 07:52:00.000,S,1.0,111.78125
384,XCMEFFDPSX20250919U0ZN,2025-08-01 07:53:00.000,S,1.0,111.796875
385,XCMEFFDPSX20250919U0ZN,2025-08-01 07:53:00.000,S,1.0,111.796875
386,XCMEFFDPSX20250919U0ZN,2025-08-01 07:55:00.000,S,1.0,111.8125
387,XCMEFFDPSX20250919U0ZN,2025-08-01 07:55:00.000,S,1.0,111.8125
388,XCMEFFDPSX20250919U0ZN,2025-08-01 07:56:00.000,B,1.0,111.78125
389,XCMEFFDPSX20250919U0ZN,2025-08-01 07:57:00.000,S,5.0,111.828125
390,XCMEFFDPSX20250919U0ZN,2025-08-01 07:59:00.000,B,1.0,111.796875
391,XCMEFFDPSX20250919U0ZN,2025-08-01 08:00:00.000,S,2.0,111.84375
392,XCMEFFDPSX20250919U0ZN,2025-08-01 08:00:00.000,S,1.0,111.859375
393,XCMEFFDPSX20250919U0ZN,2025-08-01 08:00:00.000,S,1.0,111.859375
394,XCMEFFDPSX20250919U0ZN,2025-08-01 08:01:00.000,S,1.0,111.875
395,XCMEFFDPSX20250919U0ZN,2025-08-01 08:01:00.000,S,1.0,111.875
396,XCMEFFDPSX20250919U0ZN,2025-08-01 08:03:00.000,B,1.0,111.828125
400,XCMEFFDPSX20250919U0ZN,2025-08-01 08:06:00.000,S,2.0,111.890625
399,XCMEFFDPSX20250919U0ZN,2025-08-01 08:06:00.000,S,1.0,111.890625
397,XCMEFFDPSX20250919U0ZN,2025-08-01 08:06:00.000,S,1.0,111.875
398,XCMEFFDPSX20250919U0ZN,2025-08-01 08:06:00.000,S,1.0,111.875
401,XCMEFFDPSX20250919U0ZN,2025-08-01 08:13:00.000,S,1.0,111.90625
402,XCMEFFDPSX20250919U0ZN,2025-08-01 08:13:00.000,S,1.0,111.90625
403,XCMEFFDPSX20250919U0ZN,2025-08-01 08:15:00.000,B,1.0,111.84375
404,XCMEFFDPSX20250919U0ZN,2025-08-01 08:15:00.000,B,1.0,111.859375
405,XCMEFFDPSX20250919U0ZN,2025-08-01 08:17:00.000,B,1.0,111.84375
406,XCMEFFDPSX20250919U0ZN,2025-08-01 08:18:00.000,B,2.0,111.84375
407,XCMEFFDPSX20250919U0ZN,2025-08-01 08:25:00.000,S,2.0,111.90625
408,XCMEFFDPSX20250919U0ZN,2025-08-01 08:28:00.000,S,1.0,111.921875
409,XCMEFFDPSX20250919U0ZN,2025-08-01 08:28:00.000,S,1.0,111.921875
410,XCMEFFDPSX20250919U0ZN,2025-08-01 08:30:00.000,S,2.0,111.9375
411,XCMEFFDPSX20250919U0ZN,2025-08-01 08:32:00.000,S,1.0,111.96875
412,XCMEFFDPSX20250919U0ZN,2025-08-01 08:32:00.000,S,1.0,111.96875
413,XCMEFFDPSX20250919U0ZN,2025-08-01 08:34:00.000,S,5.0,112.0
414,XCMEFFDPSX20250919U0ZN,2025-08-01 08:35:00.000,S,2.0,112.015625
415,XCMEFFDPSX20250919U0ZN,2025-08-01 08:36:00.000,S,2.0,112.015625
416,XCMEFFDPSX20250919U0ZN,2025-08-01 08:38:00.000,B,2.0,111.96875
417,XCMEFFDPSX20250919U0ZN,2025-08-01 08:46:00.000,S,1.0,112.0
418,XCMEFFDPSX20250919U0ZN,2025-08-01 08:46:00.000,S,1.0,112.0
419,XCMEFFDPSX20250919U0ZN,2025-08-01 08:47:00.000,B,1.0,111.953125
420,XCMEFFDPSX20250919U0ZN,2025-08-01 08:47:00.000,B,2.0,111.953125
421,XCMEFFDPSX20250919U0ZN,2025-08-01 08:47:00.000,B,1.0,111.953125
422,XCMEOCADPS20250806Q0WY1/112.5,2025-08-01 08:54:00.000,B,10.0,0.078125
423,XCMEFFDPSX20250919U0ZN,2025-08-01 09:00:00.000,S,10.0,112.109375
424,XCMEFFDPSX20250919U0ZN,2025-08-01 09:03:00.000,B,5.0,112.078125
425,XCMEFFDPSX20250919U0ZN,2025-08-01 09:03:00.000,B,2.0,112.09375
426,XCMEFFDPSX20250919U0ZN,2025-08-01 09:03:00.000,B,2.0,112.109375
427,XCMEFFDPSX20250919U0ZN,2025-08-01 09:04:00.000,B,5.0,112.046875
428,XCMEFFDPSX20250919U0ZN,2025-08-01 09:05:00.000,B,2.0,112.0625
429,XCMEFFDPSX20250919U0ZN,2025-08-01 09:06:00.000,B,2.0,112.046875
432,XCMEFFDPSX20250919U0ZN,2025-08-01 09:10:00.000,S,1.0,112.09375
433,XCMEFFDPSX20250919U0ZN,2025-08-01 09:10:00.000,S,2.0,112.078125
430,XCMEFFDPSX20250919U0ZN,2025-08-01 09:10:00.000,S,1.0,112.09375
431,XCMEFFDPSX20250919U0ZN,2025-08-01 09:10:00.000,S,2.0,112.078125
