tradeId,instrumentName,marketTradeTime,buySell,quantity,price
1108,XCMEFFDPSX20250919U0ZN,2025-08-14 18:45:31.000,S,1.0,111.828125
1109,XCMEFFDPSX20250930U0ZF,2025-08-14 20:53:18.000,B,1.0,108.8203125
1110,XCMEFFDPSX20250930U0ZT,2025-08-15 04:36:28.000,B,1.0,103.875
1111,XCMEFFDPSX20250919U0ZB,2025-08-15 05:13:01.000,B,1.0,114.59375
1112,XCMEFFDPSX20250919U0ZN,2025-08-15 05:17:35.000,S,1.0,111.8125
1113,XCMEFFDPSX20250919U0ZB,2025-08-15 05:22:49.000,B,1.0,114.59375
1114,XCMEFFDPSX20250930U0ZF,2025-08-15 05:48:40.000,B,1.0,108.7890625
1115,XCMEFFDPSX20250919U0ZN,2025-08-15 07:30:23.000,S,2.0,111.796875
1116,XCMEFFDPSX20250919U0ZN,2025-08-15 07:30:25.000,S,2.0,111.8125
1117,XCMEFFDPSX20250919U0ZN,2025-08-15 07:30:51.000,B,2.0,111.75
1118,XCMEFFDPSX20250919U0ZN,2025-08-15 07:31:12.000,B,2.0,111.734375
1119,XCMEFFDPSX20250919U0ZN,2025-08-15 07:35:24.000,S,2.0,111.75
1120,XCMEFFDPSX20250919U0ZN,2025-08-15 07:36:36.000,S,2.0,111.78125
1121,XCMEFFDPSX20250919U0ZN,2025-08-15 07:37:14.000,S,2.0,111.8125
1122,XCMEFFDPSX20250919U0ZN,2025-08-15 07:38:29.000,S,1.0,111.8125
1123,XCMEFFDPSX20250919U0ZN,2025-08-15 07:39:36.000,S,2.0,111.859375
1124,XCMEFFDPSX20250919U0ZN,2025-08-15 07:39:36.000,S,2.0,111.859375
1125,XCMEFFDPSX20250919U0ZN,2025-08-15 07:47:45.000,B,1.0,111.84375
1126,XCMEFFDPSX20250919U0ZN,2025-08-15 07:49:43.000,B,1.0,111.828125
1127,XCMEFFDPSX20250919U0ZN,2025-08-15 07:52:13.000,B,1.0,111.8125
1128,XCMEFFDPSX20250919U0ZN,2025-08-15 07:52:54.000,B,1.0,111.796875
1129,XCMEFFDPSX20250919U0ZN,2025-08-15 08:04:54.000,S,1.0,111.890625
1130,XCMEFFDPSX20250919U0ZN,2025-08-15 08:10:56.000,B,1.0,111.828125
1131,XCMEFFDPSX20250919U0ZN,2025-08-15 08:16:14.000,B,1.0,111.8125
1132,XCMEFFDPSX20250919U0ZN,2025-08-15 08:23:30.000,B,1.0,111.796875
1133,XCMEFFDPSX20250919U0ZN,2025-08-15 08:25:47.000,B,1.0,111.78125
1134,XCMEFFDPSX20250919U0ZN,2025-08-15 08:28:00.000,B,1.0,111.765625
1135,XCMEFFDPSX20250919U0ZN,2025-08-15 08:35:09.000,B,1.0,111.75
1136,XCMEFFDPSX20250919U0ZN,2025-08-15 09:15:35.000,B,1.0,111.765625
1137,XCMEFFDPSX20250919U0ZN,2025-08-15 09:23:37.000,B,1.0,111.75
1138,XCMEFFDPSX20250919U0ZN,2025-08-15 10:52:06.000,B,1.0,111.6875
1139,XCMEFFDPSX20250919U0ZN,2025-08-15 11:05:09.000,B,1.0,111.640625
1140,XCMEFFDPSX20250919U0ZN,2025-08-15 11:35:41.000,B,1.0,111.609375
1141,XCMEFFDPSX20250919U0ZN,2025-08-15 11:37:41.000,B,1.0,111.59375
1142,XCMEFFDPSX20250919U0ZN,2025-08-15 11:51:33.000,B,2.0,111.578125
1143,XCMEFFDPSX20250919U0ZN,2025-08-15 12:36:16.000,B,1.0,111.5625
1144,XCMEFFDPSX20250919U0ZN,2025-08-15 12:56:45.000,S,1.0,111.59375
1145,XCMEFFDPSX20250919U0ZN,2025-08-15 13:03:21.000,S,1.0,111.59375
1146,XCMEFFDPSX20250919U0ZN,2025-08-15 13:30:26.000,S,1.0,111.609375
1147,XCMEFFDPSX20250919U0ZN,2025-08-15 13:32:10.000,S,1.0,111.609375
1148,XCMEFFDPSX20250919U0ZN,2025-08-15 14:18:55.000,S,1.0,111.609375
1149,XCMEFFDPSX20250919U0ZN,2025-08-15 14:56:25.000,S,1.0,111.625
1150,XCMEFFDPSX20250919U0ZN,2025-08-15 15:00:25.000,S,1.0,111.640625
1151,XCMEFFDPSX20250919U0ZN,2025-08-15 15:10:55.000,S,1.0,111.65625
1152,XCMEFFDPSX20250919U0ZN,2025-08-15 15:15:53.000,S,1.0,111.671875
