tradeId,instrumentName,marketTradeTime,buySell,quantity,price
1582,XCMEFFDPSX20250919U0ZB,2025-08-26 17:36:45.000,S,1.0,114.40625
1583,XCMEFFDPSX20250919U0ZN,2025-08-26 18:00:45.000,B,1.0,112.140625
1584,XCMEFFDPSX20250919U0ZB,2025-08-26 20:02:35.000,S,1.0,114.40625
1585,XCMEFFDPSX20250919U0ZN,2025-08-27 06:16:23.000,B,1.0,112.09375
1586,XCMEFFDPSX20250919U0ZN,2025-08-27 06:52:00.000,S,1.0,112.15625
1587,XCMEFFDPSX20250919U0ZN,2025-08-27 06:59:50.000,B,1.0,112.125
1588,XCMEFFDPSX20250919U0ZN,2025-08-27 07:40:14.000,B,1.0,112.046875
1589,XCMEFFDPSX20250919U0ZN,2025-08-27 07:42:42.000,B,1.0,112.046875
1590,XCMEFFDPSX20251219Z0ZN,2025-08-27 08:44:59.000,S,1.0,112.140625
1591,XCMEFFDPSX20251219Z0ZN,2025-08-27 08:45:59.000,S,1.0,112.15625
1592,XCMEFFDPSX20251219Z0ZN,2025-08-27 08:58:04.000,B,1.0,112.140625
1593,XCMEFFDPSX20251219Z0ZN,2025-08-27 08:59:22.000,B,1.0,112.125
1594,XCMEFFDPSX20251219Z0ZN,2025-08-27 09:03:52.000,B,1.0,112.09375
1595,XCMEFFDPSX20251219Z0ZN,2025-08-27 09:17:35.000,S,1.0,112.109375
1596,XCMEFFDPSX20251219Z0ZN,2025-08-27 09:21:54.000,S,1.0,112.140625
1597,XCMEFFDPSX20251219Z0ZN,2025-08-27 09:32:26.000,B,1.0,112.125
1598,XCMEFFDPSX20251219Z0ZN,2025-08-27 10:06:08.000,S,1.0,112.21875
1599,XCMEFFDPSX20251219Z0ZN,2025-08-27 10:19:22.000,S,1.0,112.28125
1600,XCMEFFDPSX20251219Z0ZN,2025-08-27 10:27:21.000,B,1.0,112.265625
1601,XCMEFFDPSX20251219Z0ZN,2025-08-27 10:31:32.000,B,1.0,112.25
1602,XCMEFFDPSX20251219Z0ZN,2025-08-27 10:34:14.000,B,1.0,112.21875
1603,XCMEFFDPSX20251219Z0ZN,2025-08-27 11:02:40.000,B,1.0,112.1875
1604,XCMEFFDPSX20251219Z0ZN,2025-08-27 11:29:56.000,S,1.0,112.234375
1605,XCMEFFDPSX20251219Z0ZN,2025-08-27 11:36:19.000,S,1.0,112.265625
1606,XCMEFFDPSX20251219Z0ZN,2025-08-27 11:39:09.000,S,1.0,112.296875
1607,XCMEFFDPSX20251219Z0ZN,2025-08-27 11:47:56.000,S,1.0,112.34375
1608,XCMEFFDPSX20251219Z0ZN,2025-08-27 12:14:23.000,S,1.0,112.375
1609,XCMEFFDPSX20250919U0ZN,2025-08-27 12:17:26.000,S,1.0,112.359375
1610,XCMEFFDPSX20250919U0ZN,2025-08-27 12:19:35.000,B,1.0,112.34375
1611,XCMEFFDPSX20251219Z0ZN,2025-08-27 12:24:08.000,S,1.0,112.390625
1612,XCMEFFDPSX20251219Z0ZN,2025-08-27 12:41:12.000,S,1.0,112.390625
1613,XCMEFFDPSX20251219Z0ZN,2025-08-27 12:45:49.000,S,1.0,112.40625
1614,XCMEFFDPSX20251219Z0ZN,2025-08-27 12:45:49.000,S,1.0,112.40625
1615,XCMEFFDPSX20251219Z0ZN,2025-08-27 12:58:40.000,S,1.0,112.421875
1616,XCMEFFDPSX20251219Z0ZN,2025-08-27 12:58:40.000,S,1.0,112.421875
1617,XCMEFFDPSX20251219Z0ZN,2025-08-27 13:02:15.000,S,1.0,112.4375
1618,XCMEFFDPSX20251219Z0ZN,2025-08-27 13:03:56.000,S,2.0,112.453125
1619,XCMEFFDPSX20251219Z0ZN,2025-08-27 13:06:00.000,B,1.0,112.421875
1620,XCMEFFDPSX20251219Z0ZN,2025-08-27 13:07:01.000,B,1.0,112.40625
1621,XCMEFFDPSX20251219Z0ZN,2025-08-27 13:17:32.000,S,1.0,112.4375
1622,XCMEFFDPSX20251219Z0ZN,2025-08-27 13:17:32.000,S,1.0,112.4375
1623,XCMEFFDPSX20251219Z0ZN,2025-08-27 13:17:51.000,S,2.0,112.453125
1624,XCMEFFDPSX20251219Z0ZN,2025-08-27 13:59:49.000,S,2.0,112.453125
1625,XCMEFFDPSX20251219Z0ZN,2025-08-27 14:00:39.000,B,2.0,112.421875
1626,XCMEFFDPSX20251219Z0ZN,2025-08-27 14:19:23.000,B,2.0,112.40625
1627,XCMEFFDPSX20251219Z0ZN,2025-08-27 14:59:49.000,S,1.0,112.453125
1628,XCMEFFDPSX20251219Z0ZN,2025-08-27 14:59:49.000,S,1.0,112.453125
1629,XCMEFFDPSX20251219Z0ZN,2025-08-27 15:01:00.000,S,2.0,112.46875
1630,XCMEFFDPSX20251219Z0ZN,2025-08-27 15:13:10.000,S,1.0,112.46875
1631,XCMEFFDPSX20251219Z0ZN,2025-08-27 15:21:54.000,S,1.0,112.484375
1632,XCMEFFDPSX20251219Z0ZN,2025-08-27 15:21:56.000,S,1.0,112.484375
1633,XCMEFFDPSX20251219Z0ZN,2025-08-27 15:31:02.000,B,1.0,112.453125
1634,XCMEFFDPSX20251219Z0ZB,2025-08-27 15:45:00.000,B,1.0,114.125
1635,XCMEFFDPSX20251219Z0ZN,2025-08-27 15:45:34.000,S,1.0,112.46875
1636,XCMEFFDPSX20251219Z0ZN,2025-08-27 15:55:30.000,S,1.0,112.484375
1637,XCMEFFDPSX20251219Z0ZN,2025-08-27 15:59:55.000,S,1.0,112.484375
