key,bid,ask,strike,itype,adjtheor,ivbid,ivask,ivaverage,pos.position,pos.startofdaypos,pos.premium,pos.price,pos.marketvalue,utotal.premium,utotal.yesterdaypl,price_source,midpoint_price,expiry_date,bloomberg_symbol,vtexp,calc_vol,implied_vol,delta_F,delta_y,gamma_F,gamma_y,vega_price,vega_y,theta_F,volga_price,vanna_F_price,charm_F,speed_F,color_F,ultima,zomma,greek_calc_success,greek_calc_error,model_version
XCME.ZN.SEP25,110.546875,110.5625,,F,,,,,1000,1000,110625000.0,110.5546875,110554687.5,110649437.5,-6065.625,calculated,110.5546875,SEP25,,,0.0,0.0,63.0,3.969,0.0042,1.66698e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,futures_hardcoded
XCME.ZN3.18JUL25.110.C,0.546875,0.578125,110.0,C,,,,,0,0,0.0,,,110649437.5,-6065.625,calculated,0.5625,18JUL25,,0.125694,0.9715802536606576,0.9715802536606576,0.9463360890604938,59.61917361081112,0.3167250102180027,5.231693139609327,0.03867903101447836,2.4367789539121363,-0.5932109809574596,103.23376287349244,-180.82232882293536,-698.8535813376071,-2358.9077774499265,-825.4719648498602,-18084.006877423883,-585.3149235947247,True,Using calculated midpoint (adjtheor not available),bachelier_v1.0
XCME.ZN3.18JUL25.110:25.C,0.3125,0.34375,110.25,C,,,,,0,0,0.0,,,110649437.5,-6065.625,calculated,0.328125,18JUL25,,0.125694,0.836396415804143,0.836396415804143,0.8479093335988368,53.41828801672672,0.7935650166970554,6.710878752385726,0.08342749900447854,5.255932437282149,-1.1014792088112448,105.30947867970292,-289.0846211869747,-961.8173541492994,-153.3625946694991,-6306.236059532734,51530.42552218087,-4471.543837381636,True,Using calculated midpoint (adjtheor not available),bachelier_v1.0
XCME.ZN3.18JUL25.110:5.C,0.125,0.15625,110.5,C,,,,,0,0,0.0,,,110649437.5,-6065.625,calculated,0.140625,18JUL25,,0.125694,0.7858322009766309,0.7858322009766309,0.5778089014045336,36.40196078848562,1.4046115377536146,8.001700579243137,0.1387396515782653,8.740598049430714,-1.7210176996123732,6.8025654727679505,-97.74948567319541,-305.56229203820703,951.4932962835715,-3248.029491032565,51917.88113254288,-2303.07050309446,True,Using calculated midpoint (adjtheor not available),bachelier_v1.0
XCME.ZN3.18JUL25.110:75.C,0.03125,0.046875,110.75,C,,,,,0,0,0.0,,,110649437.5,-6065.625,calculated,0.0390625,18JUL25,,0.125694,0.7797336770693033,0.7797336770693033,0.23993139182664958,15.115677685078923,1.1243771113751069,5.470364600719727,0.11019777743456297,6.9424599783774665,-1.3563570959416886,70.54715270436616,281.6409128189187,873.5695600643252,-1439.198785643801,7902.731104645597,-106627.6075359569,5603.565777726459,True,Using calculated midpoint (adjtheor not available),bachelier_v1.0
XCME.ZN3.18JUL25.111.C,,0.015625,111.0,C,,,,,0,0,0.0,,,110649437.5,-6065.625,missing,,18JUL25,,0.125694,20.0,20.0,0.4749618481273878,29.922596432025433,0.05615214252439374,2.217707615814348,0.1411597480492229,8.893064127101042,-44.56519247967756,0.027837877054100835,1.2502625483947043,99.46875335296069,-0.4953821601702672,42.02902431626123,-1.0493434682537182,29.801393873997483,True,No valid price available,bachelier_v1.0
XCME.ZN3.18JUL25.111:25.C,,0.0069999,111.25,C,,,,,0,0,0.0,,,110649437.5,-6065.625,missing,,18JUL25,,0.125694,20.0,20.0,0.46094224610002194,29.039361504301382,0.05599313083640565,2.1581941699097857,0.1407600117470234,8.867880740062475,-44.438992727306065,0.06767602376635272,1.946636189234415,154.87105106325006,-0.7669092081027041,65.3145539953103,-1.6276233526186352,46.312394374704084,True,No valid price available,bachelier_v1.0
XCME.ZN3.18JUL25.111:5.C,,0.0069999,111.5,C,,,,,0,0,0.0,,,110649437.5,-6065.625,missing,,18JUL25,,0.125694,20.0,20.0,0.4469710262867977,28.159174656068252,0.05576520470102354,2.0986104078629126,0.140187032793809,8.831783066009967,-44.258098969066296,0.12458165924494714,2.6357772534468156,209.69793732770185,-1.0298542134054374,88.19571688708477,-2.1917987932682497,62.536671733649115,True,No valid price available,bachelier_v1.0
XCME.ZN3.18JUL25.111:75.C,,0.0069999,111.75,C,,,,,0,0,0.0,,,110649437.5,-6065.625,missing,,18JUL25,,0.125694,20.0,20.0,0.43306531683856564,27.283114960829636,0.05546920980650513,2.0390316244439943,0.1394429371483771,8.784905040347757,-44.02318238611518,0.19813213079230937,3.315151992341908,263.7478314272684,-1.2812636701011468,110.53234814906261,-2.7370329820671304,78.37483968747665,True,No valid price available,bachelier_v1.0
XCME.ZN3.18JUL25.112.C,,0.0069999,112.0,C,,,,,0,0,0.0,,,110649437.5,-6065.625,missing,,18JUL25,,0.125694,20.0,20.0,0.4192420032210814,26.41224620292813,0.05510624094598632,1.9795330838431615,0.13853047698929608,8.727420050325653,-43.735111861893905,0.28778245489141574,3.9822869433622925,316.8239489046647,-1.5183029107364723,132.18898774499021,-3.2586994771457847,93.7308479956624,True,No valid price available,bachelier_v1.0
