timestamp,underlying_future_price,expiry,vtexp,strike,itype,bid,ask,adjtheor,key
2025-08-19 12:54:27,111.734375,19AUG25,0.00036926984126984126,110.0,C,1.71875,1.734375,1.734375,XCME.GY3.19AUG25.110.C
2025-08-19 12:54:27,111.734375,19AUG25,0.00036926984126984126,110.25,C,1.46875,1.484375,1.484375,XCME.GY3.19AUG25.110:25.C
2025-08-19 12:54:27,111.734375,19AUG25,0.00036926984126984126,110.5,C,1.21875,1.234375,1.234375,XCME.GY3.19AUG25.110:5.C
2025-08-19 12:54:27,111.734375,19AUG25,0.00036926984126984126,110.75,C,0.96875,0.984375,0.984375,XCME.GY3.19AUG25.110:75.C
2025-08-19 12:54:27,111.734375,19AUG25,0.00036926984126984126,111.0,C,0.71875,0.734375,0.734375,XCME.GY3.19AUG25.111.C
2025-08-19 12:54:27,111.734375,19AUG25,0.00036926984126984126,111.25,C,0.46875,0.484375,0.484375,XCME.GY3.19AUG25.111:25.C
2025-08-19 12:54:27,111.734375,19AUG25,0.00036926984126984126,111.5,C,0.21875,0.234375,0.234375,XCME.GY3.19AUG25.111:5.C
2025-08-19 12:54:27,111.734375,19AUG25,0.00036926984126984126,111.75,C,0.015625,0.03125,0.0272110058026698,XCME.GY3.19AUG25.111:75.C
2025-08-19 12:54:27,111.734375,19AUG25,0.00036926984126984126,112.0,C,,0.007,0.0002514981367198,XCME.GY3.19AUG25.112.C
2025-08-19 12:54:27,111.734375,19AUG25,0.00036926984126984126,112.25,C,,0.007,2.09821848784486e-08,XCME.GY3.19AUG25.112:25.C
2025-08-19 12:54:27,111.734375,19AUG25,0.00036926984126984126,112.5,C,,0.007,2.8421709430404e-14,XCME.GY3.19AUG25.112:5.C
2025-08-19 12:54:27,111.734375,19AUG25,0.00036926984126984126,112.75,C,,0.007,0.0,XCME.GY3.19AUG25.112:75.C
2025-08-19 12:54:27,111.734375,19AUG25,0.00036926984126984126,113.0,C,,0.007,0.0,XCME.GY3.19AUG25.113.C
2025-08-19 12:54:27,111.734375,19AUG25,0.00036926984126984126,113.25,C,,0.007,0.0,XCME.GY3.19AUG25.113:25.C
2025-08-19 12:54:27,111.734375,19AUG25,0.00036926984126984126,113.5,C,,0.007,0.0,XCME.GY3.19AUG25.113:5.C
2025-08-19 12:54:27,111.734375,19AUG25,0.00036926984126984126,113.75,C,,0.007,0.0,XCME.GY3.19AUG25.113:75.C
2025-08-19 12:54:27,111.734375,19AUG25,0.00036926984126984126,114.0,C,,0.007,0.0,XCME.GY3.19AUG25.114.C
2025-08-19 12:54:27,111.734375,19AUG25,0.00036926984126984126,110.0,P,,0.007,0.0,XCME.GY3.19AUG25.110.P
2025-08-19 12:54:27,111.734375,19AUG25,0.00036926984126984126,110.25,P,,0.007,0.0,XCME.GY3.19AUG25.110:25.P
2025-08-19 12:54:27,111.734375,19AUG25,0.00036926984126984126,110.5,P,,0.007,0.0,XCME.GY3.19AUG25.110:5.P
2025-08-19 12:54:27,111.734375,20AUG25,0.004337523809523809,110.0,C,1.71875,1.734375,1.734375,XCME.WY3.20AUG25.110.C
