key,bid,ask,strike,itype,adjtheor,ivbid,ivask,ivaverage,pos.position,pos.startofdaypos,pos.premium,pos.price,pos.marketvalue,utotal.premium,utotal.yesterdaypl,price_source,midpoint_price,expiry_date,bloomberg_symbol,vtexp,calc_vol,implied_vol,delta_F,delta_y,gamma_F,gamma_y,vega_price,vega_y,theta_F,volga_price,vanna_F_price,charm_F,speed_F,color_F,ultima,zomma,greek_calc_success,greek_calc_error,model_version
XCME.ZN.SEP25,110.765625,110.78125,,F,,,,,0,0,0,,,0,0,calculated,110.7734375,SEP25,,,0.0,0.0,63.0,3.969,0.0042,1.66698e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,futures_hardcoded
XCME.VY3.21JUL25.110.C,0.765625,0.78125,110.0,C,,,,,0,0,0,,,0,0,calculated,0.7734375,21JUL25,,,20.0,20.0,,,,,,,,,,,,,,,True,Using calculated midpoint (adjtheor not available),bachelier_v1.0
XCME.VY3.21JUL25.110:25.C,0.515625,0.546875,110.25,C,,,895.4523243,748.8660833,0,0,0,,,0,0,calculated,0.53125,21JUL25,,,20.0,20.0,,,,,,,,,,,,,,,True,Using calculated midpoint (adjtheor not available),bachelier_v1.0
XCME.VY3.21JUL25.110:5.C,0.28125,0.3125,110.5,C,,415.2599782,696.1317547,573.9423279,0,0,0,,,0,0,calculated,0.296875,21JUL25,,,20.0,20.0,,,,,,,,,,,,,,,True,Using calculated midpoint (adjtheor not available),bachelier_v1.0
XCME.VY3.21JUL25.110:75.C,0.109375,0.125,110.75,C,,506.8713244,588.2950313,547.3745304,0,0,0,,,0,0,calculated,0.1171875,21JUL25,,,20.0,20.0,,,,,,,,,,,,,,,True,Using calculated midpoint (adjtheor not available),bachelier_v1.0
XCME.VY3.21JUL25.111.C,0.015625,0.046875,111.0,C,,442.0847475,677.0030203,568.3599438,0,0,0,,,0,0,calculated,0.03125,21JUL25,,,20.0,20.0,,,,,,,,,,,,,,,True,Using calculated midpoint (adjtheor not available),bachelier_v1.0
XCME.VY3.21JUL25.111:25.C,0.0069999,0.015625,111.25,C,,621.0454129,748.983757,690.9247711,0,0,0,,,0,0,calculated,0.01131245,21JUL25,,,20.0,20.0,,,,,,,,,,,,,,,True,Using calculated midpoint (adjtheor not available),bachelier_v1.0
XCME.VY3.21JUL25.111:5.C,,0.015625,111.5,C,,,,,0,0,0,,,0,0,missing,,21JUL25,,,20.0,20.0,,,,,,,,,,,,,,,True,No valid price available,bachelier_v1.0
XCME.VY3.21JUL25.111:75.C,,0.015625,111.75,C,,,,,0,0,0,,,0,0,missing,,21JUL25,,,20.0,20.0,,,,,,,,,,,,,,,True,No valid price available,bachelier_v1.0
XCME.VY3.21JUL25.112.C,,0.0069999,112.0,C,,,,,0,0,0,,,0,0,missing,,21JUL25,,,20.0,20.0,,,,,,,,,,,,,,,True,No valid price available,bachelier_v1.0
XCME.VY3.21JUL25.112:25.C,,0.0069999,112.25,C,,,,,0,0,0,,,0,0,missing,,21JUL25,,,20.0,20.0,,,,,,,,,,,,,,,True,No valid price available,bachelier_v1.0
XCME.VY3.21JUL25.112:5.C,,0.0069999,112.5,C,,,,,0,0,0,,,0,0,missing,,21JUL25,,,20.0,20.0,,,,,,,,,,,,,,,True,No valid price available,bachelier_v1.0
XCME.VY3.21JUL25.112:75.C,,0.0069999,112.75,C,,,,,0,0,0,,,0,0,missing,,21JUL25,,,20.0,20.0,,,,,,,,,,,,,,,True,No valid price available,bachelier_v1.0
XCME.VY3.21JUL25.113.C,,0.0069999,113.0,C,,,,,0,0,0,,,0,0,missing,,21JUL25,,,50.0,50.0,,,,,,,,,,,,,,,True,No valid price available,bachelier_v1.0
XCME.WY4.23JUL25.110.C,0.78125,0.796875,110.0,C,,,,,0,0,0,,,0,0,calculated,0.7890625,23JUL25,,1.960417,0.3710753795469799,0.3710753795469799,0.9317085290892662,58.69763733262376,0.2535517411861688,4.919522682942821,0.18444937904627648,11.620310879915419,-0.06927241708317973,1101.5209627543784,-528.4813696427127,-50.01650792246686,-883.4198436794669,-75.46934453518855,-3145.4458668726243,-211.33664258635682,True,Using calculated midpoint (adjtheor not available),bachelier_v1.0
XCME.WY4.23JUL25.110:25.C,0.546875,0.578125,110.25,C,,425.5756038,560.476067,498.0644198,0,0,0,,,0,0,calculated,0.5625,23JUL25,,1.960417,0.36016423985791346,0.36016423985791346,0.8503608883999447,53.572735969196515,0.4616142029750181,5.403662502887615,0.3259329090425371,20.533773269679834,-0.11880912754420361,975.0068086041384,-670.8777763862919,-61.62622145434773,-73.54917977089474,-234.95135083433163,10149.504696101305,-657.9337605523408,True,Using calculated midpoint (adjtheor not available),bachelier_v1.0
XCME.WY4.23JUL25.110:5.C,0.34375,0.375,110.5,C,,430.5154859,521.5106403,476.7382668,0,0,0,,,0,0,calculated,0.359375,23JUL25,,1.960417,0.3447282922167103,0.3447282922167103,0.7144761374071481,45.01199665665033,0.7039945215467699,5.794954033129152,0.47576738552751907,29.973345288233702,-0.16599407967036636,442.9264067088261,-558.4064503311275,-49.09631521901842,561.0969664218454,-272.5093329297638,20360.565154453565,-763.1072967378346,True,Using calculated midpoint (adjtheor not available),bachelier_v1.0
XCME.WY4.23JUL25.110:75.C,0.1875,0.21875,110.75,C,,434.6925208,512.0330538,473.4168132,0,0,0,,,0,0,calculated,0.203125,23JUL25,,1.960417,0.34225747631428627,0.34225747631428627,0.5195038821146092,32.728744573220375,0.8315023243208411,5.482149030110777,0.5579109318090767,35.14838870397183,-0.19325859527522135,3.8992416455371885,-56.94056981935458,-4.970456725857232,84.66039913024866,-31.091663369050913,2652.1100282958364,-87.06591781483816,True,Using calculated midpoint (adjtheor not available),bachelier_v1.0
XCME.WY4.23JUL25.111.C,0.09375,0.109375,111.0,C,,459.1861294,502.2789692,480.7325493,0,0,0,,,0,0,calculated,0.1015625,23JUL25,,1.960417,0.34763204655733326,0.34763204655733326,0.32079657632265135,20.210184308327037,0.7354749877211024,4.266445846820191,0.5012289796790513,31.577425719780233,-0.17635061623679885,312.3952011287883,479.33167714467487,42.498879551024665,-550.9543439902038,243.02390018623245,-18612.286200535735,680.5393030762716,True,Using calculated midpoint (adjtheor not available),bachelier_v1.0
XCME.WY4.23JUL25.111:25.C,0.03125,0.0625,111.25,C,,434.745179,556.742063,499.1351676,0,0,0,,,0,0,calculated,0.046875,23JUL25,,1.960417,0.3609330561037528,0.3609330561037528,0.1728364066110838,10.88869361649828,0.5060631715283038,2.73447763556239,0.3580798241838789,22.55902892358437,-0.13080595445208396,882.2489416244442,668.1868731694418,61.51005887560077,-104.55709081997003,256.90710793214834,-12889.821976256864,719.4164197575055,True,Using calculated midpoint (adjtheor not available),bachelier_v1.0
XCME.WY4.23JUL25.111:5.C,0.015625,0.03125,111.5,C,,,,,0,0,0,,,0,0,calculated,0.0234375,23JUL25,,1.960417,0.39064631597005195,0.39064631597005195,0.09202999416075214,5.797889632127385,0.3018480762967634,1.584560990297013,0.23116421532129447,14.563345565241551,-0.09139561129994316,1044.1596443953906,561.4067865705413,55.93490898476375,560.456965956367,126.34433376052107,-627.5613830429984,353.801765090312,True,Using calculated midpoint (adjtheor not available),bachelier_v1.0
