key,bid,ask,strike,itype,adjtheor,ivbid,ivask,ivaverage,pos.position,pos.startofdaypos,pos.premium,pos.price,pos.marketvalue,utotal.premium,utotal.yesterdaypl,price_source,midpoint_price,expiry_date,bloomberg_symbol,vtexp,calc_vol,implied_vol,delta_F,delta_y,gamma_F,gamma_y,vega_price,vega_y,theta_F,volga_price,vanna_F_price,charm_F,speed_F,color_F,ultima,zomma,greek_calc_success,greek_calc_error,model_version
XCME.ZN.SEP25,111.140625,111.15625,,F,,,,,1,1,111125,111.1484375,111148.4375,111125,0,calculated,111.1484375,SEP25,,,0.0,0.0,63.0,3.969,0.0042,1.66698e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,futures_hardcoded
XCME.VY3.21JUL25.110.C,,,110.0,C,,,,,0,0,0,,,111125,0,missing,,21JUL25,,,20.0,20.0,,,,,,,,,,,,,,,True,No valid price available,bachelier_v1.0
XCME.VY3.21JUL25.110:25.C,,,110.25,C,,,,,0,0,0,,,111125,0,missing,,21JUL25,,,20.0,20.0,,,,,,,,,,,,,,,True,No valid price available,bachelier_v1.0
XCME.VY3.21JUL25.110:5.C,,,110.5,C,,,,,0,0,0,,,111125,0,missing,,21JUL25,,,20.0,20.0,,,,,,,,,,,,,,,True,No valid price available,bachelier_v1.0
XCME.VY3.21JUL25.110:75.C,,,110.75,C,,,,,0,0,0,,,111125,0,missing,,21JUL25,,,20.0,20.0,,,,,,,,,,,,,,,True,No valid price available,bachelier_v1.0
XCME.VY3.21JUL25.111.C,,,111.0,C,,,,,0,0,0,,,111125,0,missing,,21JUL25,,,20.0,20.0,,,,,,,,,,,,,,,True,No valid price available,bachelier_v1.0
XCME.VY3.21JUL25.111:25.C,,,111.25,C,,,,,0,0,0,,,111125,0,missing,,21JUL25,,,20.0,20.0,,,,,,,,,,,,,,,True,No valid price available,bachelier_v1.0
XCME.VY3.21JUL25.111:5.C,,,111.5,C,,,,,0,0,0,,,111125,0,missing,,21JUL25,,,20.0,20.0,,,,,,,,,,,,,,,True,No valid price available,bachelier_v1.0
XCME.VY3.21JUL25.111:75.C,,,111.75,C,,,,,0,0,0,,,111125,0,missing,,21JUL25,,,20.0,20.0,,,,,,,,,,,,,,,True,No valid price available,bachelier_v1.0
XCME.VY3.21JUL25.112.C,,,112.0,C,,,,,0,0,0,,,111125,0,missing,,21JUL25,,,20.0,20.0,,,,,,,,,,,,,,,True,No valid price available,bachelier_v1.0
XCME.VY3.21JUL25.112:25.C,,,112.25,C,,,,,0,0,0,,,111125,0,missing,,21JUL25,,,20.0,20.0,,,,,,,,,,,,,,,True,No valid price available,bachelier_v1.0
XCME.VY3.21JUL25.112:5.C,,,112.5,C,,,,,0,0,0,,,111125,0,missing,,21JUL25,,,20.0,20.0,,,,,,,,,,,,,,,True,No valid price available,bachelier_v1.0
XCME.VY3.21JUL25.112:75.C,,,112.75,C,,,,,0,0,0,,,111125,0,missing,,21JUL25,,,20.0,20.0,,,,,,,,,,,,,,,True,No valid price available,bachelier_v1.0
XCME.VY3.21JUL25.113.C,,,113.0,C,,,,,0,0,0,,,111125,0,missing,,21JUL25,,,20.0,20.0,,,,,,,,,,,,,,,True,No valid price available,bachelier_v1.0
XCME.GY4.22JUL25.110.C,1.125,1.15625,110.0,C,1.1425701,,1309.7542102,1236.8066754,0,0,0,,,111125,0,adjtheor,1.1425701,22JUL25,,0.728472,,,,,,,,,,,,,,,,,False,Failed to converge: final error 0.005867400 > tolerance 0.000001000,
XCME.GY4.22JUL25.110:25.C,0.875,0.90625,110.25,C,0.8926521,,1077.9478237,1014.1425757,0,0,0,,,111125,0,adjtheor,0.8926521,22JUL25,,0.728472,,,,,,,,,,,,,,,,,False,Failed to converge: final error 0.005785400 > tolerance 0.000001000,
XCME.GY4.22JUL25.110:5.C,0.625,0.65625,110.5,C,0.6439327,,836.7146912,782.9097598,0,0,0,,,111125,0,adjtheor,0.6439327,22JUL25,,0.728472,,,,,,,,,,,,,,,,,False,Failed to converge: final error 0.004504800 > tolerance 0.000001000,
XCME.GY4.22JUL25.110:75.C,0.390625,0.40625,110.75,C,0.400539,,579.5511367,537.0399559,0,0,0,,,111125,0,adjtheor,0.400539,22JUL25,,0.728472,0.24172697312999558,0.24172697312999558,0.9732712249734359,61.316087173326466,0.2995817631577836,5.276779162861674,0.05275375158852875,3.323486350077311,-0.034732421579131055,813.9271914797539,-493.7992943550726,-81.92806913524434,-7654.287214489588,289.70819025197056,-113981.55181949884,494.53519024506255,True,,bachelier_v1.0
XCME.GY4.22JUL25.111.C,0.171875,0.1875,111.0,C,0.1845956,388.6540617,476.2659923,433.2749588,0,0,0,,,111125,0,adjtheor,0.1845956,22JUL25,,0.728472,0.2700113206446135,0.2700113206446135,0.740245631537093,46.63547478683686,1.4068056781782319,8.692643389145193,0.27671260902489275,17.432894368568242,-0.20350145660899097,425.1649249780788,-773.3850468048779,-143.32926856116725,2300.6704720102225,-1607.7892504325623,188074.23985875217,-2744.5146170879607,True,,bachelier_v1.0
XCME.GY4.22JUL25.111:25.C,0.046875,0.0625,111.25,C,0.0526125,425.8208469,505.9998442,466.2387185,0,0,0,,,111125,0,adjtheor,0.0526125,22JUL25,,0.728472,0.2786226039212038,0.2786226039212038,0.33466003916440457,21.083582467357488,1.5313693876986696,7.483577264266519,0.3108201541819636,19.581669713463707,-0.2358751113370046,203.47639432469234,558.2092093365508,106.75063930950408,-2248.5858766779797,1264.8157921688355,-152765.15330475013,2159.0550058704093,True,,bachelier_v1.0
XCME.GY4.22JUL25.111:5.C,0.0069999,0.015625,111.5,C,0.011422,445.3373231,545.5826772,500.0336914,0,0,0,,,111125,0,adjtheor,0.011422,22JUL25,,0.728472,0.3106631294840095,0.3106631294840095,0.09243862196558261,5.823633183831705,0.6247041752985546,2.8676930840154102,0.14137642163031786,8.906714562710025,-0.11962537103899473,800.018576069779,706.9476252079749,150.74193766431523,2367.771490241238,706.1031335978817,-6016.920103142508,1205.3261152291077,True,,bachelier_v1.0
XCME.GY4.22JUL25.111:75.C,,0.015625,111.75,C,0.0034279,,805.1959392,690.1758062,0,0,0,,,111125,0,adjtheor,0.0034279,22JUL25,,0.728472,0.36967284962248864,0.36967284962248864,0.02828700481857226,1.7820813035700525,0.20537107624692508,0.9339232218620491,0.0553056750903669,3.4842575306931147,-0.0556857217697188,543.8331531765034,334.1969478714869,84.79635322619872,3270.131848393714,-170.67862173742176,32004.533750218023,-291.3503570550394,True,,bachelier_v1.0
XCME.GY4.22JUL25.112.C,,0.015625,112.0,C,0.0018922,,1048.6545601,910.6545041,0,0,0,,,111125,0,adjtheor,0.0018922,22JUL25,,0.728472,,,,,,,,,,,,,,,,,False,Market price 0.001892 below minimum safeguard 0.001953,
XCME.GY4.22JUL25.112:25.C,,0.015625,112.25,C,0.0017326,,1281.4101106,1122.4231678,0,0,0,,,111125,0,adjtheor,0.0017326,22JUL25,,0.728472,,,,,,,,,,,,,,,,,False,Market price 0.001733 below minimum safeguard 0.001953,
XCME.GY4.22JUL25.112:5.C,,0.015625,112.5,C,0.0020806,,1506.7941673,1328.009563,0,0,0,,,111125,0,adjtheor,0.0020806,22JUL25,,0.728472,0.6855588984106593,0.6855588984106593,0.010448060444353386,0.6582278079942634,0.04732425702337295,0.23171182999205148,0.023634229056419986,1.4889564305544591,-0.044130902844520224,183.9359106565639,93.29860830548006,43.90126946070165,809.9351374184307,-175.224051214149,3156.8364474475275,-299.10945709658023,True,,bachelier_v1.0
XCME.GY4.22JUL25.112:75.C,,0.0069999,112.75,C,0.002687,,1502.4772001,1356.9900168,0,0,0,,,111125,0,adjtheor,0.002687,22JUL25,,0.728472,0.8214403845863009,0.8214403845863009,0.011175675745448872,0.704067571963279,0.04187977857176712,0.21315867928222898,0.025060705373074265,1.5788244385036787,-0.056069404165696224,159.19889866402067,81.65301356911684,46.03682974009007,575.5897702653346,-145.65606177810568,1936.991316536243,-248.63656135897614,True,,bachelier_v1.0
XCME.GY4.22JUL25.113.C,,0.0069999,113.0,C,0.0033039,,1697.2006421,1536.9179805,0,0,0,,,111125,0,adjtheor,0.0033039,22JUL25,,0.728472,0.9573905946573247,0.9573905946573247,0.011728426056693076,0.7388908415716637,0.03747177541724624,0.19798486606916127,0.026134024313661495,1.6464435317606743,-0.06814783252349886,140.15310052922078,72.4692038528208,47.621139982727534,429.59462641273734,-124.3855958003481,1269.320401270384,-212.32763295152353,True,,bachelier_v1.0
XCME.WY4.23JUL25.110.C,1.125,1.15625,110.0,C,1.1475704,,810.232726,753.9479481,0,0,0,,,111125,0,adjtheor,1.1475704,23JUL25,,1.728472,,,,,,,,,,,,,,,,,False,Failed to converge: final error 0.000867100 > tolerance 0.000001000,
XCME.WY4.23JUL25.110:25.C,0.875,0.90625,110.25,C,0.8990328,,665.1072209,616.1708495,0,0,0,,,111125,0,adjtheor,0.8990328,23JUL25,,1.728472,0.26759459085729137,0.26759459085729137,0.9946716015931525,62.66431090036861,0.04349498641999525,4.350252327792201,0.020117725527755814,1.2674167082486163,-0.006179642109509291,490.29817898500517,-146.03257388918817,-11.304067078238607,-1743.3332169766315,113.15525219495328,-6896.338188671663,297.5335108523763,True,,bachelier_v1.0
XCME.WY4.23JUL25.110:5.C,0.640625,0.65625,110.5,C,0.6536875,,514.3106291,473.4232716,0,0,0,,,111125,0,adjtheor,0.6536875,23JUL25,,1.728472,0.2750414292406131,0.2750414292406131,0.963532858459329,60.70257008293773,0.22100238151095408,4.923996457746159,0.10506484362506999,6.619085148379408,-0.0331713120229211,1228.3919644125115,-521.0350751764071,-41.454600294656004,-2428.40186245259,24.730077197148155,-20659.88093975251,65.02594046134742,True,,bachelier_v1.0
XCME.WY4.23JUL25.110:75.C,0.40625,0.421875,110.75,C,0.4198034,354.0296495,449.8700337,405.9397629,0,0,0,,,111125,0,adjtheor,0.4198034,23JUL25,,1.728472,0.26297309243730366,0.26297309243730366,0.8754295142566877,55.152059398171325,0.5939791936240584,6.034307379371976,0.26998826909261375,17.009260952834666,-0.08150107234483113,1363.543565651966,-899.9536141364331,-68.46034675701594,-649.6382061306516,-331.05732555169504,19944.61447155194,-870.4911743300154,True,,bachelier_v1.0
XCME.WY4.23JUL25.111.C,0.203125,0.234375,111.0,C,0.222135,354.9161465,458.6947536,407.4189269,0,0,0,,,111125,0,adjtheor,0.222135,23JUL25,,1.728472,0.25766914803328733,0.25766914803328733,0.6693711773960485,42.17038417595105,1.0698534977057799,7.057607477457644,0.47648483287489474,30.018544471118368,-0.14093492133658797,355.04772195308203,-616.3189492332474,-45.938371742701555,1118.1302224868507,-380.78443221745863,53581.804231808084,-1001.2449868468602,True,,bachelier_v1.0
XCME.WY4.23JUL25.111:25.C,0.078125,0.109375,111.25,C,0.0963818,375.1056573,474.1305294,424.8820413,0,0,0,,,111125,0,adjtheor,0.0963818,23JUL25,,1.728472,0.26958886790250247,0.26958886790250247,0.3872284921188395,24.39539500348689,1.080306013715514,5.914094235336001,0.5033975497505421,31.714045634284147,-0.15578303735274351,153.32382637930056,406.98482979520475,31.738604824949988,-801.685738202169,261.2904236047043,-34956.62791576104,687.0441767322545,True,,bachelier_v1.0
XCME.WY4.23JUL25.111:5.C,0.03125,0.046875,111.5,C,0.0407429,437.6236048,509.1417247,474.4963816,0,0,0,,,111125,0,adjtheor,0.0407429,23JUL25,,1.728472,0.3014161285221904,0.3014161285221904,0.18749477116711294,11.812170583528115,0.6792094811796064,3.4832604697037324,0.35386089830201717,22.293236593027082,-0.12243516697964447,924.008259396184,792.2090446783307,69.07389394424827,-323.78826140812134,385.73161228404115,-29733.748242794158,1014.2532372415762,True,,bachelier_v1.0
