Expiration,Value,UPrice,-10%,-5%,-2.5%,-2%,-1.5%,-1%,-0.75%,-0.5%,-0.4%,-0.3%,-0.25%,-0.2%,-0.15%,-0.1%,-0.05%,-0.01%,0%,0.01%,0.05%,0.1%,0.15%,0.2%,0.25%,0.3%,0.4%,0.5%,0.75%,1%,1.5%,2%,2.5%,5%,10%,-2,-1.5,-1,-0.5,-0.25,0,0.25,0.5,1,1.5,2
XCME.ZN,bs_Th PnL,110.164,-10161705006844.63,-5066360954229.11,-2517640974427.11,-2007319330695.73,-1495708020623.81,-979045532869.66,-716659717053.81,-450725785526.73,-343187963187.47,-234857317535.20,-180425881275.44,-125857212342.85,-71181935882.22,-16423790719.74,38401391270.74,82302645978.63,93283139446.68,104265598445.41,148214153221.59,203188832392.59,258202586517.92,313251558994.74,368332502439.57,423442693870.71,533742094624.08,644135658685.93,920471105817.10,1197229606274.83,1751705920428.23,2307024251273.21,2862792745865.13,5643461838302.73,11206489159758.03,-1818765192356.93,-1353477654370.19,-882602171521.14,-401213646687.12,-155267620222.25,93283139446.68,342919060378.88,593198489496.75,1095047394471.37,1598128069259.59,2102013454916.63
XCME.ZN,pa_Th PnL,110.164,-111187050300148.73,-111191455155770.08,-111193478409480.42,-111193865322421.42,-111194236422257.39,-111194557459053.83,-111194679681493.05,-111194768920341.61,-111194793879675.80,-111194811570535.05,-111194817980998.89,-111194823136831.20,-111194827318330.16,-111194830742660.58,-111194833554742.38,-111194835429182.95,-111194835850539.94,-111194836253972.55,-111194837697064.20,-111194839145772.77,-111194840238868.28,-111194841011820.89,-111194841494513.91,-111194841712024.98,-111194841431980.17,-111194840301989.97,-111194834319551.47,-111194824564539.17,-111194796619325.97,-111194761454656.64,-111194722646420.14,-111194518357936.48,-111194123699472.94,-111194005093169.69,-111194332749304.17,-111194606215434.56,-111194781322012.42,-111194820497242.23,-111194835850539.94,-111194841306204.20,-111194840922248.98,-111194828554629.30,-111194805266735.27,-111194775012055.66
XCME.ZN,Up2SDVol,110.164,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48,3924836.48
XCME.ZN,Up1SDVol,110.164,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70,5452633.70
XCME.ZN,UpHalfSDVol,110.164,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76,5904766.76
XCME.ZN,ATMVol,110.164,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53,6194337.53
XCME.ZN,DownHalfSDVol,110.164,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27,6355664.27
XCME.ZN,Down1SDVol,110.164,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98,6117863.98
XCME.ZN,Down2SDVol,110.164,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12,4253533.12
XCME.ZN,Delta,110.164,-1699954.97,-1696575.64,-1685111.36,-1676513.59,-1649462.02,-1561184.49,-1485823.88,-1391829.46,-1335838.42,-1278403.50,-1255847.77,-1238708.77,-1226094.37,-1216575.87,-1208948.51,-1203714.03,-1202495.85,-1201309.13,-1196843.48,-1191803.04,-1187261.84,-1183135.81,-1179354.97,-1175860.10,-1169540.09,-1163885.17,-1151676.15,-1141523.25,-1126517.85,-1117377.47,-1112120.01,-1103122.30,-1100082.24,-1670304.23,-1633433.10,-1535231.21,-1367489.75,-1247299.09,-1202495.85,-1181060.25,-1166424.75,-1145052.68,-1130009.82,-1120189.26
