Key,BID,ASK,STRIKE,ITYPE,ADJTHEOR,IVBID,IVASK,IVAVERAGE,POS.POSITION,POS.STARTOFDAYPOS,POS.PREMIUM,POS.PRICE,POS.MARKETVALUE,UTOTAL.PREMIUM,UTOTAL.YESTERDAYPL
Type,VAR_PRICE,VAR_PRICE,VAR_PRICE,VAR_STRING,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_INT32,VAR_INT32,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE
XCME.GY5.29JUL25.110.P,INVALID,.0069999,110,P,0,,1548.1163433,1382.4780428,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.111.C,.0468750,.0781250,111,C,.0398185,529.2757885,770.3114539,650.5213687,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.113.C,INVALID,.0069999,113,C,0,,,,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.111:25.C,.0069999,.0156250,111.2500000,C,.0018879,628.0169810,776.9810074,709.0554782,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.110:25.P,INVALID,.0069999,110.2500000,P,0,,1198.1473867,1059.6937961,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.110:25.C,.6875000,.7187500,110.2500000,C,.6953124,,1224.1112983,1079.1766782,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.112:5.C,INVALID,.0069999,112.5000000,C,0,,,,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.112:25.C,INVALID,.0069999,112.2500000,C,0,,,1812.0007991,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.111:75.C,INVALID,.0069999,111.7500000,C,0,,1357.2479676,1206.1488109,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.111:75.P,.7968750,.8125000,111.7500000,P,.8046874,,1385.3293150,1227.3686485,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.111.P,.1093750,.1250000,111,P,.0945060,590.1415192,710.5503044,650.5215847,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.113.P,2.0468750,2.0625000,113,P,2.0546874,,,,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.112:75.P,1.7968750,1.8125000,112.7500000,P,1.8046875,,,,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.112:75.C,INVALID,.0069999,112.7500000,C,0,,,,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.110:5.P,INVALID,.0069999,110.5000000,P,.0001153,,839.5241421,731.9916379,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.112.P,1.0468750,1.0625000,112,P,1.0546874,,1722.1309611,1535.4266948,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.112:25.P,1.2968750,1.3125000,112.2500000,P,1.3046874,,,1840.5582269,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.112:5.P,1.5468750,1.5625000,112.5000000,P,1.5546875,,,,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.111:5.C,INVALID,.0069999,111.5000000,C,.0000181,,1004.6759124,883.2852872,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.110:5.C,.4375000,.4687500,110.5000000,C,.4454274,,1141.7575297,945.3179631,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.110.C,.9375000,.9531250,110,C,.9453124,,1578.7561579,1405.7659132,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.112.C,INVALID,.0069999,112,C,0,,1689.1213438,1509.8739072,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.110:75.P,.0156250,.0312500,110.7500000,P,.0082591,571.8397010,745.1665610,662.9494455,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.111:5.P,.5468750,.5625000,111.5000000,P,.5547055,,1027.5057887,900.2488421,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.111:25.P,.2968750,.3281250,111.2500000,P,.3065747,,883.1686399,715.8379237,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.110:75.C,.2031250,.2343750,110.7500000,C,.2035699,461.5055172,822.1116018,662.9544296,0,0,0,,,-111140.6250000,0
XCME.ZN.SEP25,110.9375000,110.9531250,INVALID,F,,,,,-1,0,-111140.6250000,110.9453125,-110945.3125000,-111140.6250000,0
XCME.ZN,INVALID,INVALID,INVALID,N,,,,,0,0,0,,,-111140.6250000,0
Type,VAR_PRICE,VAR_PRICE,VAR_PRICE,VAR_STRING,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_INT32,VAR_INT32,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE
XCME.WY5.30JUL25.111:25.C,.0468750,.0781250,111.2500000,C,.0480487,538.8064402,679.4733918,611.1507798,0,0,0,,,-111140.6250000,0
XCME.WY5.30JUL25.111:5.C,.0156250,.0312500,111.5000000,C,.0125669,565.7808385,685.0202825,629.7751529,0,0,0,,,-111140.6250000,0
XCME.WY5.30JUL25.110.C,.9375000,.9687500,110,C,.9471091,,933.9977395,802.1094028,0,0,0,,,-111140.6250000,0
XCME.WY5.30JUL25.112:5.P,1.5468750,1.5625000,112.5000000,P,1.5547401,,1118.3689196,1006.4157864,0,0,0,,,-111140.6250000,0
XCME.WY5.30JUL25.111:5.P,.5625000,.5781250,111.5000000,P,.5672546,483.2339689,629.7739226,565.7796830,0,0,0,,,-111140.6250000,0
XCME.WY5.30JUL25.111.C,.1406250,.1562500,111,C,.1318609,584.8254173,640.1257127,612.4853583,0,0,0,,,-111140.6250000,0
XCME.WY5.30JUL25.113.P,2.0468750,2.0625000,113,P,2.0547162,,1414.5394444,1280.7025001,0,0,0,,,-111140.6250000,0
XCME.WY5.30JUL25.112.P,1.0468750,1.0625000,112,P,1.0551755,,1014.1968892,873.9539595,0,0,0,,,-111140.6250000,0
XCME.WY5.30JUL25.111:25.P,.3593750,.3750000,111.2500000,P,.3527360,575.6077321,645.7080739,611.1505099,0,0,0,,,-111140.6250000,0
XCME.WY5.30JUL25.112.C,INVALID,.0069999,112,C,.0004880,,794.4013346,710.1885595,0,0,0,,,-111140.6250000,0
XCME.WY5.30JUL25.110:5.C,.4687500,.4843750,110.5000000,C,.4725450,536.9941365,633.9620604,587.7404413,0,0,0,,,-111140.6250000,0
XCME.WY5.30JUL25.112:25.C,INVALID,.0069999,112.2500000,C,.0001251,,948.3789193,852.2179125,0,0,0,,,-111140.6250000,0
XCME.WY5.30JUL25.111:75.P,.7968750,.8281250,111.7500000,P,.8071502,,828.0948959,706.3234988,0,0,0,,,-111140.6250000,0
