Key,BID,ASK,STRIKE,ITYPE,ADJTHEOR,IVBID,IVASK,IVAVERAGE,POS.POSITION,POS.STARTOFDAYPOS,POS.PREMIUM,POS.PRICE,POS.MARKETVALUE,UTOTAL.PREMIUM,UTOTAL.YESTERDAYPL
XCME.ZN.SEP25,111.3281250,111.3437500,INVALID,F,,,,,-3,0,-333890.6250000,111.3359375,-334007.8125000,-333890.6250000,0
XCME.WY5.30JUL25.112:5.C,INVALID,.0069999,112.5000000,C,.0000663,,942.6346364,846.1417678,0,0,0,,,-333890.6250000,0
XCME.WY5.30JUL25.112:5.P,1.1562500,1.1875000,112.5000000,P,1.1676288,,1151.8663230,969.1068238,0,0,0,,,-333890.6250000,0
XCME.WY5.30JUL25.112:75.C,INVALID,.0069999,112.7500000,C,.0000156,,1107.7389865,997.9070354,0,0,0,,,-333890.6250000,0
XCME.WY5.30JUL25.112:75.P,1.4062500,1.4375000,112.7500000,P,1.4175781,,1341.4916210,1137.1862885,0,0,0,,,-333890.6250000,0
XCME.WY5.30JUL25.113.C,INVALID,.0069999,113,C,.0000078,,1269.1866216,1146.9435705,0,0,0,,,-333890.6250000,0
