Key,BID,ASK,STRIKE,ITYPE,ADJTHEOR,IVBID,IVASK,IVAVERAGE,POS.POSITION,POS.STARTOFDAYPOS,POS.PREMIUM,POS.PRICE,POS.MARKETVALUE,UTOTAL.PREMIUM,UTOTAL.YESTERDAYPL
Type,VAR_PRICE,VAR_PRICE,VAR_PRICE,VAR_STRING,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_INT32,VAR_INT32,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE
XCME.GY5.29JUL25.110.P,INVALID,.0069999,110,P,0,,1631.8428589,1460.0470414,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.111.C,.0625000,.0937500,111,C,.0529146,546.4942537,785.7652899,666.2146936,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.113.C,INVALID,.0069999,113,C,0,,,,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.111:25.C,.0069999,.0156250,111.2500000,C,.0028713,584.1060195,728.0112656,662.1726521,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.110:25.P,INVALID,.0069999,110.2500000,P,0,,1268.8469558,1122.8481762,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.110:25.C,.7187500,.7500000,110.2500000,C,.7308746,,1578.8050516,1282.7430467,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.112:5.C,INVALID,.0069999,112.5000000,C,0,,,,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.112:25.C,INVALID,.0069999,112.2500000,C,0,,,1807.7922801,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.111:75.C,INVALID,.0069999,111.7500000,C,0,,1337.0354150,1187.0220591,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.111:75.P,.7500000,.7812500,111.7500000,P,.7691247,,1491.5789896,1378.3683087,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.111.P,.0781250,.1093750,111,P,.0720396,519.6424692,758.9965605,639.4156229,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.113.P,2,2.0312500,113,P,2.0191250,,,,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.112:75.P,1.7500000,1.7812500,112.7500000,P,1.7691250,,,,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.112:75.C,INVALID,.0069999,112.7500000,C,0,,,,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.110:5.P,INVALID,.0069999,110.5000000,P,.0000461,,909.5847933,794.3361488,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.112.P,1,1.0312500,112,P,1.0191247,,1857.9912109,1725.7945241,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.112:25.P,1.2500000,1.2812500,112.2500000,P,1.2691249,,,,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.112:5.P,1.5000000,1.5312500,112.5000000,P,1.5191250,,,,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.111:5.C,INVALID,.0069999,111.5000000,C,.0000303,,972.1484925,852.7144438,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.110:5.C,.4687500,.5000000,110.5000000,C,.4809199,,1160.8820571,920.6203007,0,0,0,,,-111140.6250000,0
