timestamp,underlying_future_price,expiry,vtexp,strike,itype,bid,ask,adjtheor,key
2025-08-18 18:04:30,111.5625,21AUG25,0.011425265873015872,111.5,P,0.140625,0.171875,0.133213454251319,XCME.HY3.21AUG25.111:5.P
2025-08-18 18:09:30,111.578125,21AUG25,0.01138668253968254,111.5,P,0.140625,0.15625,0.126394131580028,XCME.HY3.21AUG25.111:5.P
2025-08-18 18:14:30,111.578125,21AUG25,0.011381174603174603,111.5,P,0.125,0.15625,0.126300172325728,XCME.HY3.21AUG25.111:5.P
2025-08-18 18:19:31,111.578125,21AUG25,0.011381174603174603,111.5,P,0.140625,0.15625,0.126195757655722,XCME.HY3.21AUG25.111:5.P
2025-08-18 18:24:32,111.578125,21AUG25,0.01134259126984127,111.5,P,0.140625,0.15625,0.12610329300108,XCME.HY3.21AUG25.111:5.P
2025-08-18 18:29:32,111.578125,21AUG25,0.011337079365079364,111.5,P,0.140625,0.15625,0.12601631869552,XCME.HY3.21AUG25.111:5.P
2025-08-18 18:34:34,111.5625,21AUG25,0.011337079365079364,111.5,P,0.140625,0.15625,0.132681908802503,XCME.HY3.21AUG25.111:5.P
2025-08-18 18:39:35,111.5625,21AUG25,0.011301257936507936,111.5,P,0.140625,0.15625,0.132589495757372,XCME.HY3.21AUG25.111:5.P
2025-08-18 18:44:37,111.578125,21AUG25,0.011292988095238094,111.5,P,0.140625,0.15625,0.125713903215754,XCME.HY3.21AUG25.111:5.P
2025-08-18 18:49:38,111.578125,21AUG25,0.011292988095238094,111.5,P,0.140625,0.15625,0.125623920820601,XCME.HY3.21AUG25.111:5.P
2025-08-18 18:54:34,111.578125,21AUG25,0.011292988095238094,111.5,P,0.140625,0.15625,0.125623920820601,XCME.HY3.21AUG25.111:5.P
2025-08-18 18:59:38,111.578125,21AUG25,0.011248896825396827,111.5,P,0.140625,0.15625,0.125434674124193,XCME.HY3.21AUG25.111:5.P
2025-08-18 19:04:36,111.578125,21AUG25,0.011248896825396827,111.5,P,0.125,0.15625,0.125339895262059,XCME.HY3.21AUG25.111:5.P
2025-08-18 19:09:37,111.578125,21AUG25,0.011248896825396827,111.5,P,0.125,0.15625,0.125339895262059,XCME.HY3.21AUG25.111:5.P
2025-08-18 19:14:38,111.578125,21AUG25,0.011215829365079364,111.5,P,0.125,0.15625,0.125202111448388,XCME.HY3.21AUG25.111:5.P
2025-08-18 19:19:36,111.578125,21AUG25,0.011204805555555556,111.5,P,0.125,0.15625,0.12509037296121,XCME.HY3.21AUG25.111:5.P
2025-08-18 19:24:38,111.578125,21AUG25,0.011204805555555556,111.5,P,0.125,0.15625,0.12509037296121,XCME.HY3.21AUG25.111:5.P
2025-08-18 19:29:39,111.578125,21AUG25,0.011174492063492063,111.5,P,0.125,0.15625,0.124835164266742,XCME.HY3.21AUG25.111:5.P
2025-08-18 19:34:38,111.578125,21AUG25,0.011157960317460316,111.5,P,0.125,0.15625,0.124790583127364,XCME.HY3.21AUG25.111:5.P
2025-08-18 19:39:39,111.578125,21AUG25,0.011157960317460316,111.5,P,0.125,0.15625,0.124790583127364,XCME.HY3.21AUG25.111:5.P
2025-08-18 19:44:27,111.5625,21AUG25,0.011133158730158731,111.5,P,0.140625,0.15625,0.131279904278159,XCME.HY3.21AUG25.111:5.P
2025-08-18 19:49:27,111.5625,21AUG25,0.01111386507936508,111.5,P,0.140625,0.15625,0.131166848810388,XCME.HY3.21AUG25.111:5.P
2025-08-18 19:54:27,111.5625,21AUG25,0.01111386507936508,111.5,P,0.140625,0.15625,0.131149967127584,XCME.HY3.21AUG25.111:5.P
2025-08-18 19:59:27,111.546875,21AUG25,0.011089063492063492,111.5,P,0.140625,0.171875,0.137962198715549,XCME.HY3.21AUG25.111:5.P
2025-08-18 20:04:27,111.546875,21AUG25,0.011069773809523809,111.5,P,0.140625,0.171875,0.137854497923897,XCME.HY3.21AUG25.111:5.P
2025-08-18 20:09:27,111.53125,21AUG25,0.011069773809523809,111.5,P,0.15625,0.171875,0.14493165570611,XCME.HY3.21AUG25.111:5.P
2025-08-18 20:14:27,111.5625,21AUG25,0.01104773015873016,111.5,P,0.140625,0.15625,0.130701704497312,XCME.HY3.21AUG25.111:5.P
2025-08-18 20:19:27,111.5625,21AUG25,0.01104773015873016,111.5,P,0.140625,0.15625,0.130605184289848,XCME.HY3.21AUG25.111:5.P
2025-08-18 20:24:27,111.5625,21AUG25,0.011025682539682538,111.5,P,0.140625,0.15625,0.130515042181671,XCME.HY3.21AUG25.111:5.P
2025-08-18 20:29:27,111.5625,21AUG25,0.011006392857142857,111.5,P,0.140625,0.15625,0.130376273174171,XCME.HY3.21AUG25.111:5.P
2025-08-18 20:34:27,111.546875,21AUG25,0.011006392857142857,111.5,P,0.140625,0.171875,0.137269412769641,XCME.HY3.21AUG25.111:5.P
2025-08-18 20:39:27,111.5625,21AUG25,0.01098159126984127,111.5,P,0.140625,0.171875,0.130186492224055,XCME.HY3.21AUG25.111:5.P
2025-08-18 20:44:39,111.5625,21AUG25,0.010962301587301588,111.5,P,0.140625,0.15625,0.130096339959721,XCME.HY3.21AUG25.111:5.P
2025-08-18 20:49:40,111.5625,21AUG25,0.010962301587301588,111.5,P,0.140625,0.171875,0.130038365184269,XCME.HY3.21AUG25.111:5.P
2025-08-18 20:54:41,111.578125,21AUG25,0.010937500000000001,111.5,P,0.140625,0.15625,0.123168087435729,XCME.HY3.21AUG25.111:5.P
2025-08-18 20:59:39,111.578125,21AUG25,0.010920964285714286,111.5,P,0.140625,0.15625,0.123085255961442,XCME.HY3.21AUG25.111:5.P
2025-08-18 21:04:39,111.59375,21AUG25,0.010920964285714286,111.5,P,0.125,0.15625,0.116523167666145,XCME.HY3.21AUG25.111:5.P
2025-08-18 21:09:40,111.59375,21AUG25,0.01089340873015873,111.5,P,0.125,0.15625,0.116489483961971,XCME.HY3.21AUG25.111:5.P
2025-08-18 21:14:37,111.578125,21AUG25,0.010879630952380953,111.5,P,0.125,0.15625,0.122780961999268,XCME.HY3.21AUG25.111:5.P
2025-08-18 21:19:37,111.59375,21AUG25,0.010879630952380953,111.5,P,0.125,0.15625,0.116247001134923,XCME.HY3.21AUG25.111:5.P
2025-08-18 21:24:39,111.578125,21AUG25,0.01084931746031746,111.5,P,0.140625,0.15625,0.122647475583634,XCME.HY3.21AUG25.111:5.P
2025-08-18 21:29:39,111.5625,21AUG25,0.010838293650793652,111.5,P,0.140625,0.15625,0.129232183998234,XCME.HY3.21AUG25.111:5.P
2025-08-18 21:34:39,111.5625,21AUG25,0.010838293650793652,111.5,P,0.140625,0.15625,0.129080476726209,XCME.HY3.21AUG25.111:5.P
2025-08-18 21:39:38,111.5625,21AUG25,0.010838293650793652,111.5,P,0.140625,0.15625,0.128992967174867,XCME.HY3.21AUG25.111:5.P
2025-08-18 21:44:41,111.578125,21AUG25,0.010794202380952382,111.5,P,0.140625,0.15625,0.122191828663389,XCME.HY3.21AUG25.111:5.P
2025-08-18 21:49:39,111.5625,21AUG25,0.010794202380952382,111.5,P,0.140625,0.15625,0.128806281457408,XCME.HY3.21AUG25.111:5.P
2025-08-18 21:54:39,111.578125,21AUG25,0.010794202380952382,111.5,P,0.140625,0.15625,0.121986622639639,XCME.HY3.21AUG25.111:5.P
2025-08-18 21:59:38,111.578125,21AUG25,0.01075286507936508,111.5,P,0.125,0.15625,0.121896866025807,XCME.HY3.21AUG25.111:5.P
2025-08-18 22:04:40,111.578125,21AUG25,0.01075286507936508,111.5,P,0.140625,0.15625,0.121793639006754,XCME.HY3.21AUG25.111:5.P
2025-08-18 22:09:38,111.578125,21AUG25,0.01075286507936508,111.5,P,0.140625,0.15625,0.121793639006754,XCME.HY3.21AUG25.111:5.P
2025-08-18 22:14:40,111.578125,21AUG25,0.010711531746031747,111.5,P,0.140625,0.15625,0.121594347218476,XCME.HY3.21AUG25.111:5.P
2025-08-18 22:19:39,111.578125,21AUG25,0.010711531746031747,111.5,P,0.140625,0.15625,0.121549264678805,XCME.HY3.21AUG25.111:5.P
2025-08-18 22:24:41,111.578125,21AUG25,0.010711531746031747,111.5,P,0.140625,0.15625,0.121405174274699,XCME.HY3.21AUG25.111:5.P
2025-08-18 22:29:42,111.5625,21AUG25,0.01066743650793651,111.5,P,0.140625,0.15625,0.127995752021903,XCME.HY3.21AUG25.111:5.P
2025-08-18 22:34:40,111.5625,21AUG25,0.01066743650793651,111.5,P,0.140625,0.15625,0.127885132463568,XCME.HY3.21AUG25.111:5.P
2025-08-18 22:39:42,111.53125,21AUG25,0.01066743650793651,111.5,P,0.15625,0.171875,0.141896343999314,XCME.HY3.21AUG25.111:5.P
2025-08-18 22:44:37,111.546875,21AUG25,0.010626103174603175,111.5,P,0.15625,0.171875,0.134642320060713,XCME.HY3.21AUG25.111:5.P
2025-08-18 22:49:36,111.546875,21AUG25,0.010626103174603175,111.5,P,0.140625,0.171875,0.134530620899419,XCME.HY3.21AUG25.111:5.P
2025-08-18 22:54:38,111.546875,21AUG25,0.010626103174603175,111.5,P,0.15625,0.171875,0.134420933525597,XCME.HY3.21AUG25.111:5.P
2025-08-18 22:59:41,111.546875,21AUG25,0.010584765873015873,111.5,P,0.15625,0.171875,0.134420933525597,XCME.HY3.21AUG25.111:5.P
2025-08-18 23:04:37,111.53125,21AUG25,0.010582011904761905,111.5,P,0.15625,0.171875,0.141392537195834,XCME.HY3.21AUG25.111:5.P
2025-08-18 23:09:39,111.546875,21AUG25,0.010582011904761905,111.5,P,0.15625,0.171875,0.134147862385383,XCME.HY3.21AUG25.111:5.P
2025-08-18 23:14:36,111.546875,21AUG25,0.010582011904761905,111.5,P,0.15625,0.171875,0.134038459468627,XCME.HY3.21AUG25.111:5.P
2025-08-18 23:19:39,111.53125,21AUG25,0.010537920634920634,111.5,P,0.15625,0.171875,0.141179688738298,XCME.HY3.21AUG25.111:5.P
2025-08-18 23:24:40,111.515625,21AUG25,0.010537920634920634,111.5,P,0.15625,0.1875,0.148488444423222,XCME.HY3.21AUG25.111:5.P
2025-08-18 23:29:38,111.515625,21AUG25,0.010537920634920634,111.5,P,0.15625,0.1875,0.148488444423222,XCME.HY3.21AUG25.111:5.P
2025-08-18 23:34:38,111.53125,21AUG25,0.010493825396825397,111.5,P,0.15625,0.171875,0.140786279569284,XCME.HY3.21AUG25.111:5.P
2025-08-18 23:39:35,111.515625,21AUG25,0.010493825396825397,111.5,P,0.15625,0.1875,0.148164254347435,XCME.HY3.21AUG25.111:5.P
2025-08-18 23:44:39,111.53125,21AUG25,0.010493825396825397,111.5,P,0.15625,0.1875,0.140578906741794,XCME.HY3.21AUG25.111:5.P
2025-08-18 23:49:33,111.5,21AUG25,0.010449734126984127,111.5,P,0.171875,0.1875,0.155582521366881,XCME.HY3.21AUG25.111:5.P
2025-08-18 23:54:38,111.484375,21AUG25,0.010449734126984127,111.5,P,0.171875,0.203125,0.163393202790544,XCME.HY3.21AUG25.111:5.P
2025-08-18 23:59:39,111.484375,21AUG25,0.010449734126984127,111.5,P,0.171875,0.203125,0.163393202790544,XCME.HY3.21AUG25.111:5.P
2025-08-19 00:04:39,111.5,21AUG25,0.010416666666666666,111.5,P,0.171875,0.1875,0.155330026201518,XCME.HY3.21AUG25.111:5.P
2025-08-19 00:09:35,111.5,21AUG25,0.010405642857142856,111.5,P,0.171875,0.1875,0.155166930226464,XCME.HY3.21AUG25.111:5.P
2025-08-19 00:14:38,111.5,21AUG25,0.010405642857142856,111.5,P,0.171875,0.1875,0.155106652038832,XCME.HY3.21AUG25.111:5.P
2025-08-19 00:19:37,111.515625,21AUG25,0.010372575396825396,111.5,P,0.171875,0.1875,0.147343016311204,XCME.HY3.21AUG25.111:5.P
2025-08-19 00:24:38,111.5,21AUG25,0.010361551587301588,111.5,P,0.171875,0.1875,0.154949708501654,XCME.HY3.21AUG25.111:5.P
2025-08-19 00:29:38,111.5,21AUG25,0.010361551587301588,111.5,P,0.171875,0.1875,0.154949708501654,XCME.HY3.21AUG25.111:5.P
2025-08-19 00:34:37,111.5,21AUG25,0.010331238095238095,111.5,P,0.171875,0.1875,0.154653367963611,XCME.HY3.21AUG25.111:5.P
2025-08-19 00:39:38,111.515625,21AUG25,0.010317460317460317,111.5,P,0.15625,0.1875,0.146882389945681,XCME.HY3.21AUG25.111:5.P
2025-08-19 00:44:39,111.515625,21AUG25,0.010317460317460317,111.5,P,0.15625,0.1875,0.146882389945681,XCME.HY3.21AUG25.111:5.P
2025-08-19 00:49:39,111.5,21AUG25,0.01028990476190476,111.5,P,0.15625,0.1875,0.154344971957187,XCME.HY3.21AUG25.111:5.P
2025-08-19 00:54:39,111.515625,21AUG25,0.010270611111111112,111.5,P,0.15625,0.1875,0.146609940740234,XCME.HY3.21AUG25.111:5.P
2025-08-19 00:59:38,111.515625,21AUG25,0.010270611111111112,111.5,P,0.15625,0.1875,0.146609940740234,XCME.HY3.21AUG25.111:5.P
2025-08-19 01:04:38,111.515625,21AUG25,0.010245809523809523,111.5,P,0.15625,0.1875,0.146378702482146,XCME.HY3.21AUG25.111:5.P
2025-08-19 01:09:37,111.515625,21AUG25,0.010226519841269842,111.5,P,0.15625,0.1875,0.146378702482146,XCME.HY3.21AUG25.111:5.P
2025-08-19 01:14:39,111.515625,21AUG25,0.010226519841269842,111.5,P,0.15625,0.1875,0.146378702482146,XCME.HY3.21AUG25.111:5.P
2025-08-19 01:19:37,111.515625,21AUG25,0.01020447619047619,111.5,P,0.15625,0.1875,0.146095289073891,XCME.HY3.21AUG25.111:5.P
2025-08-19 01:24:40,111.515625,21AUG25,0.01020447619047619,111.5,P,0.15625,0.1875,0.146095289073891,XCME.HY3.21AUG25.111:5.P
2025-08-19 01:29:38,111.515625,21AUG25,0.010182428571428571,111.5,P,0.15625,0.1875,0.146095289073891,XCME.HY3.21AUG25.111:5.P
2025-08-19 01:34:38,111.515625,21AUG25,0.010163138888888888,111.5,P,0.15625,0.1875,0.146095289073891,XCME.HY3.21AUG25.111:5.P
2025-08-19 01:39:38,111.515625,21AUG25,0.010163138888888888,111.5,P,0.15625,0.1875,0.145626337348794,XCME.HY3.21AUG25.111:5.P
2025-08-19 01:44:38,111.53125,21AUG25,0.010138337301587301,111.5,P,0.15625,0.171875,0.138106587076159,XCME.HY3.21AUG25.111:5.P
2025-08-19 01:49:38,111.5625,21AUG25,0.010119047619047618,111.5,P,0.140625,0.15625,0.123932337164945,XCME.HY3.21AUG25.111:5.P
2025-08-19 01:54:38,111.546875,21AUG25,0.010119047619047618,111.5,P,0.140625,0.171875,0.1308147124345,XCME.HY3.21AUG25.111:5.P
2025-08-19 01:59:39,111.546875,21AUG25,0.010094246031746032,111.5,P,0.140625,0.171875,0.1308147124345,XCME.HY3.21AUG25.111:5.P
2025-08-19 02:04:38,111.53125,21AUG25,0.010077710317460317,111.5,P,0.140625,0.171875,0.137688434129402,XCME.HY3.21AUG25.111:5.P
2025-08-19 02:14:38,111.53125,21AUG25,0.010050154761904762,111.5,P,0.15625,0.171875,0.137489343733598,XCME.HY3.21AUG25.111:5.P
2025-08-19 02:19:37,111.546875,21AUG25,0.010036376984126984,111.5,P,0.140625,0.171875,0.130215658689991,XCME.HY3.21AUG25.111:5.P
